provider,sentence,up_votes,down_votes,age,gender,accent,locale,segment,sentence_len,is_asian,us_eu,jobName,transcript,wer,levenshtein,ser,filename,confidence
Google,more public commissions followed including the statue of james larkin on dublins oconnell street,2,1,twenties,male,canada,en,,14,False,True,,moore public commission solid including the statue of james larkin on dublins oconnell street,0.21428571428571427,7,1,common_voice_en_20501378.mp3,0.922390103
Google,a comet came within miles of the earth it almost obliterated the moon,2,0,twenties,other,canada,en,,13,False,True,,economic came within miles of the earth its almost a booth they raided the moon,0.5384615384615384,19,1,common_voice_en_17265793.mp3,0.81708461
Google,burley is a residential area,2,0,twenties,male,canada,en,,5,False,True,,burley is a residential area,0.0,0,0,common_voice_en_23797829.mp3,0.936788917
Google,investigations performed by the police could find no explanation for the phenomenon,2,0,fifties,female,canada,en,,12,False,True,,investigations performed by the police could find no explanation for the phenomenon,0.0,0,0,common_voice_en_19694692.mp3,0.977864265
Google,darling could you grab me some throat candy down at the local chemist,2,0,fifties,male,canada,en,,13,False,True,,darling could you grab me some throat candy down at the local chemist,0.0,0,0,common_voice_en_17261288.mp3,0.967748582
Google,why doesnt he do it why isnt he doing it,2,0,thirties,male,canada,en,,10,False,True,,why doesnt he do it why isnt he doing it,0.0,0,0,common_voice_en_20847440.mp3,0.967014611
Google,acute uric acid nephropathy is associated with little or no urine output,2,0,sixties,male,canada,en,,12,False,True,,acute uric acid nephropathy is associated with little or no urine output,0.0,0,0,common_voice_en_19669556.mp3,0.988659918
Google,i learnt so much from them and made some great friends,2,0,teens,female,england,en,,11,False,True,,alarm sandwich from them and made some great friends,0.36363636363636365,10,1,common_voice_en_20872057.mp3,0.855893314
Google,actions of the president must be approved by the commission,3,0,fifties,male,england,en,,10,False,True,,actions of the president must be approved by the commission,0.0,0,0,common_voice_en_19677873.mp3,0.982727528
Google,bodhi means awakening or enlightenment,2,0,twenties,male,england,en,,5,False,True,,38 means awakening enlightenment,0.4,8,1,common_voice_en_19612307.mp3,0.8482704759999999
Google,for passing the general bridge you had to pay,2,0,thirties,male,england,en,,9,False,True,,,1.0,45,1,common_voice_en_17728045.mp3,0.0
Google,did you really think it through,2,0,sixties,male,england,en,,6,False,True,,do you really think it through,0.16666666666666666,2,1,common_voice_en_17401437.mp3,0.8246562479999999
Google,beach parking is subject to sauvie island wildlife area parking permits,2,0,twenties,male,england,en,,11,False,True,,beach parking is subject to sauvie island wildlife area parking permits,0.0,0,0,common_voice_en_19061389.mp3,0.980578005
Google,is that a translation or merely a transliteration,2,0,thirties,male,england,en,,8,False,True,,is that a translation or merely a transliteration,0.0,0,0,common_voice_en_18400466.mp3,0.85720557
Google,the c framework qt is pronounced like cute,2,0,teens,male,england,en,,8,False,True,,c plus plus framework qt is pronounced like cute,0.375,10,1,common_voice_en_17266880.mp3,0.876572549
Google,godzilla smashes a tower that has a selfdestruct button that makes the island unstable,2,0,thirties,female,england,en,,14,False,True,,godzilla smashes the tower that has a selfdestruct button that makes the island unstable,0.07142857142857142,3,1,common_voice_en_20726398.mp3,0.939514637
Google,it is no use crying over spilt milk,2,0,fourties,male,england,en,,8,False,True,,its no use crying over spilled milk,0.375,5,1,common_voice_en_17830225.mp3,0.951310992
Google,neron offers as he has to many supervillains before to augment shades power,2,0,twenties,male,england,en,,13,False,True,,newer numbers as he has too many supervisors before to augment raid power,0.38461538461538464,18,1,common_voice_en_18810142.mp3,0.8581460120000001
Google,the second of nine children both of his parents were practicing catholics,3,0,thirties,female,england,en,,12,False,True,,the second of nine children both of his parents were practicing catholic,0.08333333333333333,1,1,common_voice_en_18774563.mp3,0.935415983
Google,liturgically the church accepts the creeds of the evangelical lutheran church,2,0,thirties,female,england,en,,11,False,True,,latasha play the church accepts the queens of the evangelical lutheran church,0.2727272727272727,11,1,common_voice_en_23794157.mp3,0.77799505
Google,it initially consisted of the county of northumberland excluding the township of monaghan south,2,0,twenties,male,england,en,,14,False,True,,it initially consisted of the country are no funds billion excluding the song shape of when i can sell,0.7857142857142857,33,1,common_voice_en_19840580.mp3,0.822163761
Google,this lamp is quite nice,2,0,thirties,male,england,en,,5,False,True,,this lamp is quite nice,0.0,0,0,common_voice_en_18133815.mp3,0.938676953
Google,more recently each of these groups tends to be treated as a separate subclass,2,0,twenties,male,england,en,,14,False,True,,more recently each of these groups tends to be treated as a separate subclass,0.0,0,0,common_voice_en_23378504.mp3,0.953125179
Google,a brown leather bag hung from its strap,2,0,thirties,male,england,en,,8,False,True,,brown lizard bag and front strap,0.625,15,1,common_voice_en_17245817.mp3,0.910621107
Google,artist vik muniz used skywriting for his cloud cloud project,2,0,twenties,male,england,en,,10,False,True,,artistic moon is huge guy dressing for his cloud cloud project,0.6,17,1,common_voice_en_19624455.mp3,0.8058927659999999
Google,they were on the right track,2,1,sixties,female,england,en,,6,False,True,,they were on the right track,0.0,0,0,common_voice_en_153674.mp3,0.950484991
Google,one particularly rigorous aspect of studio classes is the critique or review,2,0,twenties,male,england,en,,12,False,True,,one particularly rigorous aspects of studio classes is to critique or review,0.16666666666666666,3,1,common_voice_en_19646795.mp3,0.920195878
Google,i arose obediently and went down the beach,2,0,fourties,male,england,en,,8,False,True,,i arose obediently and went down the beach,0.0,0,0,common_voice_en_18414452.mp3,0.930330276
Google,this was later adapted by the army,2,1,,other,england,en,,7,False,True,,this was later adopted by the army,0.14285714285714285,1,1,common_voice_en_18945564.mp3,0.822529912
Google,he was later expelled by the sarawak government due to failure to repay debt,2,1,twenties,male,england,en,,14,False,True,,it was later expelled by the sarawak government due to failure to repay debt,0.07142857142857142,2,1,common_voice_en_23354713.mp3,0.886433184
Google,in quantum mechanics the fubinistudy metric is also known as the bures metric,2,0,twenties,male,england,en,,13,False,True,,quantum mechanics the puppini study metric is also known as the brewers metric,0.3076923076923077,11,1,common_voice_en_23660440.mp3,0.823621035
Google,there is no wheelchair access to the platform,2,0,twenties,female,england,en,,8,False,True,,there is no wheelchair access to the platform,0.0,0,0,common_voice_en_20149531.mp3,0.961118996
Google,i have no time to waste,2,0,twenties,male,england,en,,6,False,True,,i have no time to waste,0.0,0,0,common_voice_en_18606573.mp3,0.9282342790000001
Google,these were sold through christian bookstores and related outlets,2,0,twenties,female,england,en,,9,False,True,,this was some christian book stores and related outlets,0.6666666666666666,16,1,common_voice_en_22021740.mp3,0.794238329
Google,get katherine at the bulletin on the phone,2,0,twenties,male,england,en,,8,False,True,,get catherine at the bulletin on the phone,0.125,1,1,common_voice_en_174956.mp3,0.85414964
Google,injuryprone in college this continued as he sat out his rookie season,2,0,twenties,male,england,en,,12,False,True,,injuryprone in college discontinued as he sat out his rookie season,0.16666666666666666,3,1,common_voice_en_22153672.mp3,0.936938047
Google,did she solve the riddle all by herself,2,0,twenties,male,england,en,,8,False,True,,did you solve the riddle all by herself,0.125,3,1,common_voice_en_217979.mp3,0.8722571729999999
Google,the format would soon evolve to rhythmic oldies under program director rick thomas,2,0,thirties,male,england,en,,13,False,True,,the forum at woodson evolved to reach nicole bass on the program director rick thomas,0.6923076923076923,23,1,common_voice_en_19741834.mp3,0.72972703
Google,policemen are investigating in this case,3,0,thirties,female,england,en,,6,False,True,,policemen are investigating in this case,0.0,0,0,common_voice_en_214805.mp3,0.941601038
Google,the battle resulted in immense casualties one of whom was ras marye,2,0,twenties,male,england,en,,12,False,True,,the battle resulted in indents casualties was rest mary,0.5,19,1,common_voice_en_21400020.mp3,0.783310354
Google,in the palatine anthology it is said that they established lyric song,2,1,fourties,male,england,en,,12,False,True,,in the palestine ansaligy i just said that they established lyrics song,0.4166666666666667,11,1,common_voice_en_20252419.mp3,0.812808454
Google,among these movements was zionism as promoted by theodore herzl,2,0,twenties,other,england,en,,10,False,True,,among these movements which scientist has promoted by theodor herzl,0.4,11,1,common_voice_en_20989616.mp3,0.727964759
Google,a deputy representative,2,0,thirties,male,england,en,,3,False,True,,cappuccino representatives,1.0,10,1,common_voice_en_12724466.mp3,0.873030066
Google,the general topography of the province is characterized by uplifted plantation surfaces,2,0,teens,male,england,en,,12,False,True,,the general topography of the province is characterized by uplifted plantation services,0.08333333333333333,3,1,common_voice_en_20230377.mp3,0.954867065
Google,this is also a pragmatic view adopted by a number of scholars,2,0,thirties,male,england,en,,12,False,True,,is ultra pragmatically you allowed to buy a number of scholars,0.5833333333333334,25,1,common_voice_en_21359215.mp3,0.704732835
Google,as well as at least four unnamed family plots,2,0,twenties,female,england,en,,9,False,True,,as well as at least or a named family plots,0.3333333333333333,4,1,common_voice_en_20175145.mp3,0.8992193340000001
Google,most broadcasts are only a few minutes to a few hours at a time,2,1,twenties,female,england,en,,14,False,True,,best podcasts at only a few minutes to a few hours at a time,0.21428571428571427,7,1,common_voice_en_19017444.mp3,0.860314488
Google,no roads were ever built and no earthworks or materials were ever bought,2,0,thirties,male,england,en,,13,False,True,,the roads were ever built and no us luxor materials whatever bought,0.38461538461538464,18,1,common_voice_en_18993276.mp3,0.772725999
Google,i dare say it will replied his friend dryly,2,0,fifties,male,england,en,,9,False,True,,,1.0,43,1,common_voice_en_19638712.mp3,0.0
Google,in continental europe letters proved equally popular,2,0,twenties,male,england,en,,7,False,True,,in continental europe letters proved equally popular,0.0,0,0,common_voice_en_19653084.mp3,0.958579183
Google,a soundtrack was released by universal music group,2,0,thirties,male,england,en,,8,False,True,,what soundtrack was released by universal music group,0.125,3,1,common_voice_en_20179040.mp3,0.917401493
Google,hes a fanatic,3,0,fifties,female,england,en,,3,False,True,,hes a fanatic,0.0,0,0,common_voice_en_142201.mp3,0.967134893
Google,that would be funny if he did,2,0,thirties,male,england,en,,7,False,True,,that would be funny if he did,0.0,0,0,common_voice_en_18165270.mp3,0.9696148040000001
Google,whered you get it,2,0,seventies,male,england,en,,4,False,True,,whered you get it,0.0,0,0,common_voice_en_107507.mp3,0.911113858
Google,fans of johnny mathis can thank mr livingston for all the time among others,2,0,sixties,male,england,en,,14,False,True,,fans of johnny mathis can thank mister livingston for all the time among others,0.07142857142857142,4,1,common_voice_en_20313133.mp3,0.8564625379999999
Google,i lost them last thursday,2,0,fourties,male,england,en,,5,False,True,,i lost the last thursday,0.2,1,1,common_voice_en_18128676.mp3,0.929462075
Google,the city inherits a very rich culture,2,0,twenties,male,england,en,,7,False,True,,the city inherits a very rich culture,0.0,0,0,common_voice_en_23378201.mp3,0.979009569
Google,dances are often accompanied by the contrabass or the guitar,2,0,thirties,male,england,en,,10,False,True,,dances are often accompanied by the contrabass or the guitar,0.0,0,0,common_voice_en_19753210.mp3,0.893162608
Google,the integer arithmetic instructions use the integer operate instruction formats,2,0,twenties,male,england,en,,10,False,True,,the integer arithmetic instructions use the integer operate instruction formats,0.0,0,0,common_voice_en_22058527.mp3,0.961643577
Google,sliced cabanossi is also a popular pizza topping,2,0,thirties,male,england,en,,8,False,True,,sliced caponata is also a popular pizza topping,0.125,6,1,common_voice_en_21655964.mp3,0.902794778
Google,she lives the same life still,2,0,twenties,male,england,en,,6,False,True,,to live the same lifestyle,0.6666666666666666,7,1,common_voice_en_18606766.mp3,0.605085075
Google,precipitation is well distributed throughout the year,2,0,fourties,male,england,en,,7,False,True,,precipitation is well distributed throughout the year,0.0,0,0,common_voice_en_23734086.mp3,0.987628996
Google,many of his outdoor nudes were painted there,2,0,thirties,male,england,en,,8,False,True,,many of these outdoor nudes but painted,0.375,13,1,common_voice_en_21419594.mp3,0.893033683
Google,thats why i want you to continue toward your goal,2,1,thirties,male,england,en,,10,False,True,,thats why i wanted to continue towards your goal,0.3,5,1,common_voice_en_155752.mp3,0.871241093
Google,three armed tribesmen approached and asked what the boy and the alchemist were doing there,3,0,twenties,male,england,en,,15,False,True,,three armed tribesmen approached and asked what the boy on the alchemist with doing the,0.2,7,1,common_voice_en_221058.mp3,0.87696141
Google,so how will we name all these hurricanes,3,1,twenties,male,england,en,,8,False,True,,they halloween a movies harkins,1.0,23,1,common_voice_en_153111.mp3,0.644013107
Google,in the country of the blind the oneeyed man is king,2,0,sixties,male,england,en,,11,False,True,,in the country of the blind the oneeyed man is king,0.0,0,0,common_voice_en_18247065.mp3,0.987628996
Google,elsewhere the track was elevated  frequently over long distances  on timber pilings,2,0,thirties,male,england,en,,14,False,True,,elsewhere at the track was elevated frequently over long distances on timber pilings,0.08333333333333333,5,1,common_voice_en_19953873.mp3,0.869818628
Google,he carried two dead hawks over his shoulder,3,0,teens,male,england,en,,8,False,True,,hikari to does hulk serve his shoulder,0.75,16,1,common_voice_en_103233.mp3,0.770585179
Google,the progressive format did not last at that station,2,1,twenties,female,england,en,,9,False,True,,the progressive did not last at that station,0.1111111111111111,7,1,common_voice_en_22015002.mp3,0.9236852529999999
Google,the district is centered on huntington beach,2,0,twenties,male,england,en,,7,False,True,,the district has centered on huntington beach,0.14285714285714285,2,1,common_voice_en_19090338.mp3,0.8430323000000001
Google,the economy of asakura is primarily based on agriculture,2,0,twenties,female,england,en,,9,False,True,,the economy of a sakura is primarily based on agriculture,0.2222222222222222,1,1,common_voice_en_19062865.mp3,0.883654892
Google,what is it dear,2,0,teens,male,england,en,,4,False,True,,what does it do,0.5,6,1,common_voice_en_17266990.mp3,0.9650211329999999
Google,did he recede from his position,2,1,sixties,male,england,en,,6,False,True,,has he received from his position,0.3333333333333333,6,1,common_voice_en_18466177.mp3,0.839804173
Google,a line that is decreasing has a negative rise,2,0,fourties,male,ireland,en,,9,False,True,,i like this is decreasing has a negative rise,0.3333333333333333,4,1,common_voice_en_18721552.mp3,0.7658072109999999
Google,the character is usually depicted as an enemy of the xmen,2,0,fifties,female,ireland,en,,11,False,True,,the character is usually depicted as an enemy of the xmen,0.0,0,0,common_voice_en_21224864.mp3,0.9564579129999999
Google,im sorry its impossible,2,0,thirties,male,ireland,en,,4,False,True,,im sorry its impossible,0.0,0,0,common_voice_en_178647.mp3,0.984645367
Google,there aint any more,2,0,thirties,male,ireland,en,,4,False,True,,there aint any more,0.0,0,0,common_voice_en_178689.mp3,0.909764528
Google,gran canaria has roads encircling the whole island and extending into the mountain areas,3,0,fourties,male,ireland,en,,14,False,True,,gran canaria has rose and sarah cleaning the whole island and extending into the mountain areas,0.2857142857142857,14,1,common_voice_en_20150272.mp3,0.835115075
Google,the imperial army imposed strict censorship,2,1,thirties,male,ireland,en,,6,False,True,,the imperial army impose strict censorship,0.16666666666666666,1,1,common_voice_en_19944007.mp3,0.907607794
Google,its all about dates,2,0,fifties,female,ireland,en,,4,False,True,,its all about day,0.25,3,1,common_voice_en_21101413.mp3,0.836029351
Google,my stupor can scarcely have lasted beyond a few seconds,2,0,fifties,female,ireland,en,,10,False,True,,my stupor can scarcely have lasted beyond a few seconds,0.0,0,0,common_voice_en_21224752.mp3,0.92729938
Google,the chair lift took them up the mountain,3,0,thirties,male,ireland,en,,8,False,True,,the chairlift pick them up the mountain,0.375,4,1,common_voice_en_179080.mp3,0.7435111999999999
Google,gordon no longer mentions bootlaces and the two engines soon talk about trucks,2,0,thirties,male,ireland,en,,13,False,True,,gordon no longer mentions boot laces and the two engines soon talk about trucks,0.15384615384615385,1,1,common_voice_en_22538758.mp3,0.8986441490000001
Google,they say its a fake,2,0,thirties,male,ireland,en,,5,False,True,,they say its fake,0.2,2,1,common_voice_en_178722.mp3,0.981452703
Google,agriculture is the main economic activity,2,1,twenties,female,ireland,en,,6,False,True,,culture is the main economic activity,0.16666666666666666,4,1,common_voice_en_19674018.mp3,0.917956412
Google,where did you find that apple,2,0,twenties,male,ireland,en,,6,False,True,,where did you find that apple,0.0,0,0,common_voice_en_17252662.mp3,0.957854807
Google,you will bring these persons before me this afternoon,3,0,twenties,male,ireland,en,,9,False,True,,you will bring these persons before me this afternoon,0.0,0,0,common_voice_en_19665853.mp3,0.8493709559999999
Google,im literally a flying pony,2,0,twenties,male,ireland,en,,5,False,True,,im literally flying pony,0.2,2,1,common_voice_en_18212861.mp3,0.905005395
Google,a symphony,2,0,fourties,male,ireland,en,,2,False,True,,a symphony,0.0,0,0,common_voice_en_18121610.mp3,0.989558339
Google,the northern boundary of the parish is marked by the river went,2,1,twenties,female,ireland,en,,12,False,True,,northern boundary of the paris is marked by the river one,0.25,8,1,common_voice_en_23765268.mp3,0.8764687179999999
Google,these were suitable for engaging fast torpedo boats,2,1,fourties,male,ireland,en,,8,False,True,,these are suitable for engaging fast torpedo boats,0.125,2,1,common_voice_en_19777401.mp3,0.953649104
Google,the capital of the present date nation state of akyem bosome is akyem swedru,2,1,fifties,female,ireland,en,,14,False,True,,the capital of the presentday nation stage of a combat zone is a campus where drew,0.7142857142857143,25,1,common_voice_en_20870824.mp3,0.860678554
Google,what would you say about that,2,0,thirties,male,ireland,en,,6,False,True,,what would you say about that,0.0,0,0,common_voice_en_178814.mp3,0.959493697
Google,the thaw came early and freed the stream,2,0,fifties,female,ireland,en,,8,False,True,,this all came early and freed the stream,0.25,6,1,common_voice_en_17790012.mp3,0.904169142
Google,other writers included w h boulton melva purkis and harry whittaker among many others,2,0,fourties,female,ireland,en,,14,False,True,,other riders included wh bolton malva perkes and terri whitaker among many others,0.5714285714285714,11,1,common_voice_en_19260808.mp3,0.825551748
Google,part of this was also attributed to a downturn in the telecommunications sector,2,0,fourties,male,ireland,en,,13,False,True,,parts of this was also attributed to a downturn in the telecommunications sector,0.07692307692307693,1,1,common_voice_en_18712946.mp3,0.926049888
Google,its editorinchief is mohamed a f noor,2,0,twenties,male,ireland,en,,7,False,True,,its editorinchief is muhammad af north,0.5714285714285714,7,1,common_voice_en_19265400.mp3,0.795026004
Google,foxes are uncommon where im from,2,0,fourties,male,ireland,en,,6,False,True,,boxes are uncommon where im from,0.16666666666666666,1,1,common_voice_en_18121401.mp3,0.912890613
Google,it was there that she met her fellow student henry moore,2,0,fourties,male,ireland,en,,11,False,True,,it was there that you met her fellow student henry moore,0.09090909090909091,3,1,common_voice_en_19769312.mp3,0.921251357
Google,and the alchemist understood that the boys heart had returned to the soul of the world,3,0,thirties,male,ireland,en,,16,False,True,,the alchemist understood that the boys heart that return to the soul of the world,0.1875,8,1,common_voice_en_205348.mp3,0.882575333
Google,dont you think thats being rather immodest the lawyer replied,3,0,fifties,female,ireland,en,,10,False,True,,dont you think thats being roller in modest the lawyer replied,0.3,5,1,common_voice_en_19646658.mp3,0.823277473
Google,he developed several improvements in railroad signalling system that increased railway safety,2,0,fourties,female,ireland,en,,12,False,True,,he developed several improvements in railroad signal and systems that increase railway safety,0.3333333333333333,5,1,common_voice_en_19260807.mp3,0.83330065
Google,some of the restaurants continued to be privately owned by aoki,2,0,fourties,male,ireland,en,,11,False,True,,some of the restaurants continue to be privately owned by a yoki,0.2727272727272727,3,1,common_voice_en_19789288.mp3,0.944750249
Google,although oil has been discovered near fannett the towns population has remained small,2,0,fourties,male,ireland,en,,13,False,True,,ill do a oil has been discovered near falmouth the towns population has remained small,0.3076923076923077,12,1,common_voice_en_20120109.mp3,0.8988873359999999
Google,aldosterone is largely responsible for the longterm regulation of blood pressure,2,0,twenties,male,ireland,en,,11,False,True,,aldosterone is largely responsible for the longterm regulation of blood pressure,0.0,0,0,common_voice_en_20287592.mp3,0.983943701
Google,it was not clear who had the right of way since the traffic lights were off,2,0,thirties,male,ireland,en,,16,False,True,,it was not clear who had the right of way since the traffic lights were off,0.0,0,0,common_voice_en_179052.mp3,0.9416183229999999
Google,so are you planning to order a taxi,2,0,fifties,female,ireland,en,,8,False,True,,so are you planning to order a taxi,0.0,0,0,common_voice_en_17790038.mp3,0.923810899
Google,pete bodenheimer and slava zatchuny also contributed to set development,2,0,fifties,female,ireland,en,,10,False,True,,peace bodenheimer and flavors at shawnee also contribute to that development,0.6,17,1,common_voice_en_21101868.mp3,0.85994488
Google,there are many spoons,2,0,fifties,male,ireland,en,,4,False,True,,there are many spoons,0.0,0,0,common_voice_en_210816.mp3,0.955985546
Google,ruse was named after james ruse known as australias first farmer,2,0,fifties,female,ireland,en,,11,False,True,,ruth was named after james ruth known as australias first farmer,0.18181818181818182,4,1,common_voice_en_21101018.mp3,0.904330194
Google,woman in white sweater holding a drink talking to man in jacket,2,0,fourties,male,ireland,en,,12,False,True,,woman in white sweater holding a drink talkin to man in jacket,0.08333333333333333,1,1,common_voice_en_202198.mp3,0.9685978890000001
Google,im feeling a little tipsy,2,0,twenties,male,ireland,en,,5,False,True,,im feeling a little tipsy,0.0,0,0,common_voice_en_15752515.mp3,0.9680033920000001
Google,then there was the campaign,2,0,teens,male,ireland,en,,5,False,True,,then there was the campaign,0.0,0,0,common_voice_en_18330135.mp3,0.979199409
Google,the process of encrypting the hash value of a message is called digital signature,2,0,fifties,male,ireland,en,,14,False,True,,the process of encrypting the hash value of a message is called digital signature,0.0,0,0,common_voice_en_210810.mp3,0.971453846
Google,sulzberger was married three times,2,0,thirties,male,ireland,en,,5,False,True,,salzburger was married 3 times,0.4,7,1,common_voice_en_22538759.mp3,0.7621594070000001
Google,tranquillity is the first duty of citizens,2,0,thirties,male,ireland,en,,7,False,True,,tranquility is the first duty of citizens,0.14285714285714285,1,1,common_voice_en_137795.mp3,0.93198204
Google,peter finally surrenders when an american missile is pointed at him,2,0,twenties,male,ireland,en,,11,False,True,,peter finally surrenders when an american missiles pointed at him,0.18181818181818182,2,1,common_voice_en_19265335.mp3,0.95575887
Google,under construction is simply translated to super fun playground,2,1,thirties,male,ireland,en,,9,False,True,,under construction is simply translated to super fun playground,0.0,0,0,common_voice_en_178908.mp3,0.9234924320000001
Google,other topten hits include pineapple princess lets get together and more,2,0,thirties,male,ireland,en,,11,False,True,,alter top 10 hits include pineapple princess lets get together and more,0.2727272727272727,6,1,common_voice_en_22123935.mp3,0.888801754
Google,the philadelphia eagles signed him out of grand valley state university,2,0,fifties,female,ireland,en,,11,False,True,,the philadelphia eagles signed him out of grand valley state university,0.0,0,0,common_voice_en_20713189.mp3,0.965563178
Google,college in bangalore india,2,1,twenties,male,ireland,en,,4,False,True,,college in bangalore india,0.0,0,0,common_voice_en_19666054.mp3,0.950971067
Google,however his filament had low resistance thus needing heavy copper wires to supply it,2,0,fifties,female,ireland,en,,14,False,True,,however his filaments has low resistance just needing heavy copper wires to suppliers,0.35714285714285715,9,1,common_voice_en_21101104.mp3,0.8600628379999999
Google,the czech educator comenius based his work janua linguarum reserata on this text,2,0,fifties,female,ireland,en,,13,False,True,,the check educator comedian has based his work john you are inquiring for sarasota on this text,0.6923076923076923,28,1,common_voice_en_20713037.mp3,0.8708539609999999
Google,all species of sifakas are threatened ranging from vulnerable to critically endangered,2,0,twenties,male,ireland,en,,12,False,True,,all species of sifakas are threatened ranging from vulnerable to critically endangered,0.0,0,0,common_voice_en_19763501.mp3,0.969624996
Google,these products appeal to the masses and encourage conformity to the consumers,2,0,fourties,female,ireland,en,,12,False,True,,these products appeal to the masses and encourage conformity to the consumers,0.0,0,0,common_voice_en_18713112.mp3,0.9670047159999999
Google,being a peninsula the sea has long been vital to gibraltars transport links,2,0,fifties,female,ireland,en,,13,False,True,,being a peninsula has long been vital to gibraltar hes transporting,0.38461538461538464,15,1,common_voice_en_21101015.mp3,0.77849561
Google,the city also hosts a number of national and international ice speedway events,2,0,fourties,male,ireland,en,,13,False,True,,the city also hosts a number of national and international ice speedway events,0.0,0,0,common_voice_en_18721495.mp3,0.904837012
Google,the founding members were alexander avoniel cliftonville distillery knock moyola park and oldpark,2,0,fourties,male,ireland,en,,13,False,True,,the founding members were alexander avenue clifton bill distillery knock park adult park,0.46153846153846156,18,1,common_voice_en_18712978.mp3,0.869651735
Google,whats it all about,2,1,thirties,male,ireland,en,,4,False,True,,whats it all about,0.0,0,0,common_voice_en_137782.mp3,0.913535297
Google,why are we doing this again,2,0,teens,male,ireland,en,,6,False,True,,why we didnt lose again,0.5,11,1,common_voice_en_17355285.mp3,0.93162024
Google,japanese culture is incredibly addictive their buildings look amazing,2,0,twenties,male,newzealand,en,,9,False,True,,japanese culture is incredibly addictive big buildings look amazing,0.1111111111111111,4,1,common_voice_en_18034125.mp3,0.9445117120000001
Google,thereby the matter has been deprived of practical significance or rendered purely academic,2,0,thirties,male,newzealand,en,,13,False,True,,beer by the matter has been deprived of practical significance or ended purely academic,0.23076923076923078,6,1,common_voice_en_21203250.mp3,0.872893512
Google,mrs gardner said she thought he put several women together to create the character,2,0,twenties,female,newzealand,en,,14,False,True,,because god knows she thought he put superwoman to get us to create the character,0.5,26,1,common_voice_en_22749688.mp3,0.827132761
Google,the cake will be ready in seventeen minutes,2,0,fourties,male,newzealand,en,,8,False,True,,the cake will be ready in 17 minutes,0.125,9,1,common_voice_en_11820530.mp3,0.942540348
Google,contributions gratefully received,2,0,fourties,male,newzealand,en,,3,False,True,,contributions gratefully received,0.0,0,0,common_voice_en_18460368.mp3,0.9876291159999999
Google,im a detective not an economist ,2,1,twenties,male,newzealand,en,,7,False,True,,im going to take the snow from the communists,1.3333333333333333,27,1,common_voice_en_17693201.mp3,0.59560287
Google,lucas also served as the associate artistic director,2,0,sixties,male,newzealand,en,,8,False,True,,lucas also served as the associate artistic director,0.0,0,0,common_voice_en_20029446.mp3,0.936138928
Google,what do you associate with iceland,2,0,fourties,male,newzealand,en,,6,False,True,,what do you associate with iceland,0.0,0,0,common_voice_en_11351964.mp3,0.978146553
Google,phil will you take a stance on this matter,2,1,twenties,male,newzealand,en,,9,False,True,,so will you take a stance on this matter,0.1111111111111111,4,1,common_voice_en_18066548.mp3,0.9521017070000001
Google,thats comparing apples and oranges,2,0,fourties,male,newzealand,en,,5,False,True,,thats comparing apples and oranges,0.0,0,0,common_voice_en_17418035.mp3,0.952026725
Google,what do you want here today the desert asked him,4,1,thirties,male,newzealand,en,,10,False,True,,what do you want he is gay but this is the last time,0.9,24,1,common_voice_en_127364.mp3,0.8078952429999999
Google,the marsh will freeze when cold enough,2,0,fourties,male,newzealand,en,,7,False,True,,the marshall freeze when cold enough,0.2857142857142857,3,1,common_voice_en_17454138.mp3,0.7767686840000001
Google,however his feelings towards the record were largely negative leaving him depressed,2,0,thirties,male,newzealand,en,,12,False,True,,how about his feelings towards the record with largely negative leaving him depressed,0.25,9,1,common_voice_en_22758618.mp3,0.931861818
Google,at the first glance it was really not very exciting,29,1,thirties,male,newzealand,en,,10,False,True,,,1.0,51,1,common_voice_en_1513.mp3,0.0
Google,it allowed users to create public chat rooms send private messages and use emoticons,2,0,twenties,male,newzealand,en,,14,False,True,,it allows users to create public chat rooms send private messages and use emoticons,0.07142857142857142,2,1,common_voice_en_22443828.mp3,0.927075863
Google,fuji district was dissolved as a result of this merger,2,0,fifties,male,newzealand,en,,10,False,True,,fuji district was dissolved as a result of the smoocher,0.2,7,1,common_voice_en_18893834.mp3,0.8670423629999999
Google,now his intuition was that he had been right in coming,3,0,thirties,male,newzealand,en,,11,False,True,,now his intuition was the t it be nice and coming,0.5454545454545454,15,1,common_voice_en_127170.mp3,0.742505133
Google,shes absolutely cool about it,2,1,thirties,male,newzealand,en,,5,False,True,,shes absolutely cool about it,0.0,0,0,common_voice_en_21209954.mp3,0.95379895
Google,try to make eye contact with a stranger on the bus and hold it for five seconds without speaking,2,0,fourties,male,newzealand,en,,19,False,True,,try to make all contact with the stranger on the bus and hold it the five seconds without speaking,0.15789473684210525,9,1,common_voice_en_17248858.mp3,0.859117389
Google,bouchard served as opposition leader while godbout remained leader of the liberal party,2,0,seventies,male,newzealand,en,,13,False,True,,richard served as a physician leader while cardboard remain leader of the liberal party,0.38461538461538464,17,1,common_voice_en_19852698.mp3,0.841615975
Google,if you dont have the suit lay down any other card,2,0,thirties,male,newzealand,en,,11,False,True,,if you dont have to lay down any other kind,0.2727272727272727,10,1,common_voice_en_19547602.mp3,0.874857903
Google,please make sure your recordings are not cut off,2,0,fourties,male,newzealand,en,,9,False,True,,please make sure all your recordings are not cut off,0.1111111111111111,4,1,common_voice_en_17369641.mp3,0.91977632
