,client_id,path,sentence,up_votes,down_votes,age,gender,accent,locale,segment,sentence_len,is_asian,us_eu
1293504,1a0446d48b2fe1114209fcb872c1ca88b6eb43d420aeb81255ee4ff9d6e295c56257b7cf2ff2dde3905f1675a0a29c728187cc03b0423d68ddf7fb1539e8f399,common_voice_en_17509285.mp3,The future has never been so bright than today.,2,1,fourties,male,newzealand,en,,9,False,True
884367,165c22e04d80c42b0d552ea30d133cd21e1098f623a7af95d58c085e2335edc9a7e7a86b5a47ecaa72a182fedf2157376080b0205bffb4280b2ec3290a0b810a,common_voice_en_127362.mp3,You must understand that love never keeps a man from pursuing his destiny.,3,0,thirties,male,newzealand,en,,13,False,True
435831,02e87199d73bec5ef5141c04adba883a9c2ca79990090a67ef3adcdf99a5ddda381e265d1a05b4323c53a98bbacc5e1fe97c273c54e507fd245a057b6a8e2673,common_voice_en_17246114.mp3,Do you notice the flickering of the neon lights?,2,0,fifties,male,newzealand,en,,9,False,True
559951,a1f276c77a3a07198ecb444115a0c83a1497f577ee5afdba7ef32576d91eff9a552e6da54dfe18a5345613e711ec9806e72b3b9a8ba18f833805da0e34c12df6,common_voice_en_11254.mp3,"As the flag unfurled, they all hollered like wild beasts.",3,1,fourties,male,newzealand,en,,10,False,True
1291665,1a0446d48b2fe1114209fcb872c1ca88b6eb43d420aeb81255ee4ff9d6e295c56257b7cf2ff2dde3905f1675a0a29c728187cc03b0423d68ddf7fb1539e8f399,common_voice_en_17253558.mp3,And what is that?,2,0,fourties,male,newzealand,en,,4,False,True
371126,ddef54c141bd37650eccb6ffad6e1b02ceb14559cae7af7df5f9cd81029cada768c7d25b12365f928b737f52f67b052de90c908a7dafc579eeb494e063fdabce,common_voice_en_20177067.mp3,Global warming has occurred rapidly over the course of the past half-century.,2,0,thirties,male,newzealand,en,,12,False,True
1292326,1a0446d48b2fe1114209fcb872c1ca88b6eb43d420aeb81255ee4ff9d6e295c56257b7cf2ff2dde3905f1675a0a29c728187cc03b0423d68ddf7fb1539e8f399,common_voice_en_17376237.mp3,There is a thin line between love and hate.,2,0,fourties,male,newzealand,en,,9,False,True
1291221,1a0446d48b2fe1114209fcb872c1ca88b6eb43d420aeb81255ee4ff9d6e295c56257b7cf2ff2dde3905f1675a0a29c728187cc03b0423d68ddf7fb1539e8f399,common_voice_en_12566778.mp3,Hunger is good mustard — the best sauce,2,0,fourties,male,newzealand,en,,8,False,True
1291514,1a0446d48b2fe1114209fcb872c1ca88b6eb43d420aeb81255ee4ff9d6e295c56257b7cf2ff2dde3905f1675a0a29c728187cc03b0423d68ddf7fb1539e8f399,common_voice_en_17249564.mp3,"As they watched the waves crashing into each other, Alice thought of home.",2,0,fourties,male,newzealand,en,,13,False,True
1085877,0556918792c0a32f83c9d55abc07c607aa28d5e811ac231b6d57c67aab4dc15f6352290903cc79962a3b210b6538b5c13231ab4e94722205da80e4ed57558be0,common_voice_en_18890753.mp3,"Amy was the daughter of the vicar of Saint Stephen's Church, Spring Street, Hull.",2,0,fifties,male,newzealand,en,,14,False,True
1292331,1a0446d48b2fe1114209fcb872c1ca88b6eb43d420aeb81255ee4ff9d6e295c56257b7cf2ff2dde3905f1675a0a29c728187cc03b0423d68ddf7fb1539e8f399,common_voice_en_17376246.mp3,A pod is what peas always grow in.,2,0,fourties,male,newzealand,en,,8,False,True
1292726,1a0446d48b2fe1114209fcb872c1ca88b6eb43d420aeb81255ee4ff9d6e295c56257b7cf2ff2dde3905f1675a0a29c728187cc03b0423d68ddf7fb1539e8f399,common_voice_en_17407334.mp3,This coat is fur-lined.,2,0,fourties,male,newzealand,en,,4,False,True
1291854,1a0446d48b2fe1114209fcb872c1ca88b6eb43d420aeb81255ee4ff9d6e295c56257b7cf2ff2dde3905f1675a0a29c728187cc03b0423d68ddf7fb1539e8f399,common_voice_en_17289600.mp3,How old are you?,2,0,fourties,male,newzealand,en,,4,False,True
1161472,6934ea90f68dd79d019e2960360dbbf4b7a82acd27c8d6501839402a4db19a60fe1f105bca4c2fcde170b0ce44091fd29c41f656035954b9a936d81b3cfeb254,common_voice_en_21209796.mp3,Mono has released nine studio albums.,2,0,thirties,male,newzealand,en,,6,False,True
1291673,1a0446d48b2fe1114209fcb872c1ca88b6eb43d420aeb81255ee4ff9d6e295c56257b7cf2ff2dde3905f1675a0a29c728187cc03b0423d68ddf7fb1539e8f399,common_voice_en_17253570.mp3,"Grime, rust and residual particles polluted the air.",2,0,fourties,male,newzealand,en,,8,False,True
244296,36d62842c6f3678957962d26237a5a7c16962509aabd44635cc4802b324578478b9416c6eb3bc38e539bc5fb027fe49b0c6df3ec1c7b999dbfd1ac190ff595f6,common_voice_en_20284799.mp3,"Anton, a Santa Fe railroad executive.",2,0,thirties,male,newzealand,en,,6,False,True
1053811,2f986d70190ac87022911453b4d96e423e18e7eb11b6f8198ae825bd4e78cce4857e5416004e7a504b50aca2248a06c2cb86df5318abbdf2a4de37997ad9f6a4,common_voice_en_18034138.mp3,Do you understand what it means?,2,0,twenties,male,newzealand,en,,6,False,True
1292773,1a0446d48b2fe1114209fcb872c1ca88b6eb43d420aeb81255ee4ff9d6e295c56257b7cf2ff2dde3905f1675a0a29c728187cc03b0423d68ddf7fb1539e8f399,common_voice_en_17412635.mp3,I retrieved the crop with a pallet jack.,2,0,fourties,male,newzealand,en,,8,False,True
1161359,6934ea90f68dd79d019e2960360dbbf4b7a82acd27c8d6501839402a4db19a60fe1f105bca4c2fcde170b0ce44091fd29c41f656035954b9a936d81b3cfeb254,common_voice_en_21206781.mp3,Traditional corps drum majors are effective showmen who command the corps in all venues.,2,1,thirties,male,newzealand,en,,14,False,True
938283,5c531f367556f798684195ad08d333c891d20416e1b14c5c8f5946ac800350502f1378b271744d4f028bfa57e9fc2dedfa5de163d4bd2575fb60aa8f461d8098,common_voice_en_20031190.mp3,"The word ""Aurinko"" means ""The Sun"" in Finnish.",2,0,thirties,male,newzealand,en,,8,False,True
1292033,1a0446d48b2fe1114209fcb872c1ca88b6eb43d420aeb81255ee4ff9d6e295c56257b7cf2ff2dde3905f1675a0a29c728187cc03b0423d68ddf7fb1539e8f399,common_voice_en_17369592.mp3,Silence gives consent.,2,1,fourties,male,newzealand,en,,3,False,True
371249,dfd388e38d228129958da74ba0dec322eb33adeead73b9ca586c8c5cbcc53f710531c8839753c2508e7f78fa8a17b659d1d7e96e9c6d77e2465d5c12c67c7ca3,common_voice_en_17285567.mp3,I thought we'd already agreed that we couldn't risk that information falling into his hands.,2,0,twenties,male,newzealand,en,,15,False,True
1291376,1a0446d48b2fe1114209fcb872c1ca88b6eb43d420aeb81255ee4ff9d6e295c56257b7cf2ff2dde3905f1675a0a29c728187cc03b0423d68ddf7fb1539e8f399,common_voice_en_16624487.mp3,I think that is all.,2,0,fourties,male,newzealand,en,,5,False,True
938353,5c531f367556f798684195ad08d333c891d20416e1b14c5c8f5946ac800350502f1378b271744d4f028bfa57e9fc2dedfa5de163d4bd2575fb60aa8f461d8098,common_voice_en_20166747.mp3,The sun awning was printed with the respective country flags.,2,0,thirties,male,newzealand,en,,10,False,True
1290391,1a0446d48b2fe1114209fcb872c1ca88b6eb43d420aeb81255ee4ff9d6e295c56257b7cf2ff2dde3905f1675a0a29c728187cc03b0423d68ddf7fb1539e8f399,common_voice_en_11351651.mp3,"Yesterday, I asked my doctor for a new prescription.",2,0,fourties,male,newzealand,en,,9,False,True
1160630,6934ea90f68dd79d019e2960360dbbf4b7a82acd27c8d6501839402a4db19a60fe1f105bca4c2fcde170b0ce44091fd29c41f656035954b9a936d81b3cfeb254,common_voice_en_19547443.mp3,However it was an international success.,2,0,thirties,male,newzealand,en,,6,False,True
1053704,2f986d70190ac87022911453b4d96e423e18e7eb11b6f8198ae825bd4e78cce4857e5416004e7a504b50aca2248a06c2cb86df5318abbdf2a4de37997ad9f6a4,common_voice_en_18033985.mp3,"What is it, boss?",2,0,twenties,male,newzealand,en,,4,False,True
157285,9b974a1ada91a7479378146c066288d5eaeceb6b4626f63f8811e8023b3a5c2a1a7273ab1a9cc521446462a81229cbaf8150e7372a24d99255a1ef353f108b5e,common_voice_en_115779.mp3,Can I have one of those?,2,0,fourties,male,newzealand,en,,6,False,True
1290316,1a0446d48b2fe1114209fcb872c1ca88b6eb43d420aeb81255ee4ff9d6e295c56257b7cf2ff2dde3905f1675a0a29c728187cc03b0423d68ddf7fb1539e8f399,common_voice_en_11351573.mp3,You don’t like him?,2,0,fourties,male,newzealand,en,,4,False,True
938325,5c531f367556f798684195ad08d333c891d20416e1b14c5c8f5946ac800350502f1378b271744d4f028bfa57e9fc2dedfa5de163d4bd2575fb60aa8f461d8098,common_voice_en_20031921.mp3,The papers of William Miller are preserved in the archives at Aurora University.,2,0,thirties,male,newzealand,en,,13,False,True
1292464,1a0446d48b2fe1114209fcb872c1ca88b6eb43d420aeb81255ee4ff9d6e295c56257b7cf2ff2dde3905f1675a0a29c728187cc03b0423d68ddf7fb1539e8f399,common_voice_en_17394025.mp3,A cloud of dust stung his tender eyes.,2,0,fourties,male,newzealand,en,,8,False,True
1160756,6934ea90f68dd79d019e2960360dbbf4b7a82acd27c8d6501839402a4db19a60fe1f105bca4c2fcde170b0ce44091fd29c41f656035954b9a936d81b3cfeb254,common_voice_en_19547711.mp3,"One would receive a sharp wound from it, but there is no pain.",2,0,thirties,male,newzealand,en,,13,False,True
1291818,1a0446d48b2fe1114209fcb872c1ca88b6eb43d420aeb81255ee4ff9d6e295c56257b7cf2ff2dde3905f1675a0a29c728187cc03b0423d68ddf7fb1539e8f399,common_voice_en_17289467.mp3,"Oh man, I think I got friend-zoned once again.",2,0,fourties,male,newzealand,en,,9,False,True
1085951,0556918792c0a32f83c9d55abc07c607aa28d5e811ac231b6d57c67aab4dc15f6352290903cc79962a3b210b6538b5c13231ab4e94722205da80e4ed57558be0,common_voice_en_18893592.mp3,Warming centers typically open during particularly cold or rainy nights.,2,0,fifties,male,newzealand,en,,10,False,True
582551,ab1cbf98bbc64c43a0652723f5f6bbe3a5570e049a06f549f21d7818b1d844f67277076a03b12b32a0046b676e78cd96775712cf3664d5af6c775cf329156d26,common_voice_en_17284218.mp3,The new law prohibits smoking in public transportation systems.,2,0,thirties,male,newzealand,en,,9,False,True
926712,cd185c1ab8659ae6d21d7b63dc4a5e54a3f65f98e29ff14138fb327a182da7d4f345551afd98a8ccdc09c12e996249ecc17603fc1d28fad84e4af8ffc38aadac,common_voice_en_19853491.mp3,The bill will need to be re-introduced in order to be considered again.,2,0,seventies,male,newzealand,en,,13,False,True
1292234,1a0446d48b2fe1114209fcb872c1ca88b6eb43d420aeb81255ee4ff9d6e295c56257b7cf2ff2dde3905f1675a0a29c728187cc03b0423d68ddf7fb1539e8f399,common_voice_en_17375676.mp3,The bright lanterns were gay on the dark lawn.,2,0,fourties,male,newzealand,en,,9,False,True
1291007,1a0446d48b2fe1114209fcb872c1ca88b6eb43d420aeb81255ee4ff9d6e295c56257b7cf2ff2dde3905f1675a0a29c728187cc03b0423d68ddf7fb1539e8f399,common_voice_en_11820795.mp3,See the player scoot to third base.,2,1,fourties,male,newzealand,en,,7,False,True
1291332,1a0446d48b2fe1114209fcb872c1ca88b6eb43d420aeb81255ee4ff9d6e295c56257b7cf2ff2dde3905f1675a0a29c728187cc03b0423d68ddf7fb1539e8f399,common_voice_en_16623999.mp3,"Mutes little instruments on the bridge of the violin, deadening the sound.",2,0,fourties,male,newzealand,en,,12,False,True
1086083,0556918792c0a32f83c9d55abc07c607aa28d5e811ac231b6d57c67aab4dc15f6352290903cc79962a3b210b6538b5c13231ab4e94722205da80e4ed57558be0,common_voice_en_18906287.mp3,"After graduation, he returned home to Arizona, where he began his law practice.",2,0,fifties,male,newzealand,en,,13,False,True
1291493,1a0446d48b2fe1114209fcb872c1ca88b6eb43d420aeb81255ee4ff9d6e295c56257b7cf2ff2dde3905f1675a0a29c728187cc03b0423d68ddf7fb1539e8f399,common_voice_en_17249524.mp3,"Well, we shall see.",2,0,fourties,male,newzealand,en,,4,False,True
1320191,29b8505586cd43382cd695da6b943f401104be710a5b60e814ac5fe7e06b39459cf8fe1701ca83f8154b3ccd749df7c2aef33ff23950bb1a135b1e1c393dbcf6,common_voice_en_20170426.mp3,"In frustration and anger, the son lashes out, knocking his father to the ground.",2,0,fourties,female,scotland,en,,14,False,True
1319186,29b8505586cd43382cd695da6b943f401104be710a5b60e814ac5fe7e06b39459cf8fe1701ca83f8154b3ccd749df7c2aef33ff23950bb1a135b1e1c393dbcf6,common_voice_en_19858895.mp3,Evins was a powerful figure in Congress.,2,0,fourties,female,scotland,en,,7,False,True
1318539,29b8505586cd43382cd695da6b943f401104be710a5b60e814ac5fe7e06b39459cf8fe1701ca83f8154b3ccd749df7c2aef33ff23950bb1a135b1e1c393dbcf6,common_voice_en_19593195.mp3,Soon a dye was added to the liquid.,2,0,fourties,female,scotland,en,,8,False,True
777314,eae1a0c1027b6b9867c947fad1f4489291b61737475660ad03ab361bf5b89c4d9bcae2e3257dc720133950afde5ed127495b6d4dec47c8e324434aaa644b3be4,common_voice_en_19794762.mp3,Rothmans has been involved in a number of lawsuits in Canada.,3,0,fourties,male,scotland,en,,11,False,True
1316527,29b8505586cd43382cd695da6b943f401104be710a5b60e814ac5fe7e06b39459cf8fe1701ca83f8154b3ccd749df7c2aef33ff23950bb1a135b1e1c393dbcf6,common_voice_en_18019178.mp3,We can describe the object's movement with a differential equation of second order.,2,1,fourties,female,scotland,en,,13,False,True
1319209,29b8505586cd43382cd695da6b943f401104be710a5b60e814ac5fe7e06b39459cf8fe1701ca83f8154b3ccd749df7c2aef33ff23950bb1a135b1e1c393dbcf6,common_voice_en_19859109.mp3,"Lately, he has adopted a more casual dress code.",2,0,fourties,female,scotland,en,,9,False,True
1009457,197dd6156c583d549bc300fc633b2cc0c692a81cf78d870196005435ef5ec19d0e7ddb7ad25f6da10a9051e6a7e8d4a95a2cf7aed12a753681944411bc75bdd3,common_voice_en_22448486.mp3,Some famous supermarket chains are located outside Newarthill.,2,1,fourties,male,scotland,en,,8,False,True
1316531,29b8505586cd43382cd695da6b943f401104be710a5b60e814ac5fe7e06b39459cf8fe1701ca83f8154b3ccd749df7c2aef33ff23950bb1a135b1e1c393dbcf6,common_voice_en_18263613.mp3,Why does this tyrannosaurus rex feel sticky?,2,1,fourties,female,scotland,en,,7,False,True
1321156,29b8505586cd43382cd695da6b943f401104be710a5b60e814ac5fe7e06b39459cf8fe1701ca83f8154b3ccd749df7c2aef33ff23950bb1a135b1e1c393dbcf6,common_voice_en_20782002.mp3,"In such a way, temporary failures have less impact on the communication quality.",2,0,fourties,female,scotland,en,,13,False,True
583708,0e44d9ce4acf8e42539f82403cf8d1178e8a2155edaf0667891aa6a513bf1eec3d304af8da85906dd9659e79de8348f6e344c9df803cba27020cc694986189db,common_voice_en_198884.mp3,Don't say those things!,2,0,thirties,male,scotland,en,,4,False,True
1317328,29b8505586cd43382cd695da6b943f401104be710a5b60e814ac5fe7e06b39459cf8fe1701ca83f8154b3ccd749df7c2aef33ff23950bb1a135b1e1c393dbcf6,common_voice_en_18620730.mp3,Then he bent once more over the woman.,2,0,fourties,female,scotland,en,,8,False,True
873429,575a93a8a230d65568db8aa62cd721a9549d8a9ee18c515fc4286a9982e4dd7606d9a6c5b19ac1df28989f0d77d4a93d6bb174df6771a030110bc308ea1db3f3,common_voice_en_21692334.mp3,Wandana Primary School is on Cowra Avenue.,2,0,fourties,male,scotland,en,,7,False,True
854299,6b82c12aff9b3bd834dd39a27a8d0652c9111b4fd9da66b7c1b3d2595f659d5e2540e3c3473d2245d34594e2801bc182f88a9236ce011f5ffa5e1a70adeb1da9,common_voice_en_19598826.mp3,"A Hufflepuff prefect, he shows a notable streak of modesty and fairness.",2,0,twenties,male,scotland,en,,12,False,True
1318423,29b8505586cd43382cd695da6b943f401104be710a5b60e814ac5fe7e06b39459cf8fe1701ca83f8154b3ccd749df7c2aef33ff23950bb1a135b1e1c393dbcf6,common_voice_en_19530419.mp3,"The track ""The Supermarket Strikes Back"" is a riposte to ""Barcode Bypass"" from ""Loss"".",2,1,fourties,female,scotland,en,,14,False,True
1009375,197dd6156c583d549bc300fc633b2cc0c692a81cf78d870196005435ef5ec19d0e7ddb7ad25f6da10a9051e6a7e8d4a95a2cf7aed12a753681944411bc75bdd3,common_voice_en_22238303.mp3,"The original community of the institute is headquartered in Monroe, Michigan.",2,0,fourties,male,scotland,en,,11,False,True
1318178,29b8505586cd43382cd695da6b943f401104be710a5b60e814ac5fe7e06b39459cf8fe1701ca83f8154b3ccd749df7c2aef33ff23950bb1a135b1e1c393dbcf6,common_voice_en_19411153.mp3,Shuttlesworth stuck with the Riders and called Kennedy.,2,0,fourties,female,scotland,en,,8,False,True
682077,36e204cdbe7435aac7ac8d8f000d344ab0f5b8d39ade5f2689abe89962db7681f46e6f3bb9f7a05437262bd2c5e4b6150e1b45cc6b5a51e307b427e703d7b982,common_voice_en_106457.mp3,He decided to concentrate on more practical matters.,2,1,fourties,male,scotland,en,,8,False,True
992859,17cf0124f95f6336c17e16a0513720cea84fabe8e8d00b9bd1f140c898d49c6132d37d06efdf1a5ad6d308b5165754888b39f2dd5bee28fd62634c02a31b9d33,common_voice_en_23815830.mp3,Energy levels due to impurities deeper in the bandgap are called deep levels.,2,0,twenties,male,scotland,en,,13,False,True
873380,575a93a8a230d65568db8aa62cd721a9549d8a9ee18c515fc4286a9982e4dd7606d9a6c5b19ac1df28989f0d77d4a93d6bb174df6771a030110bc308ea1db3f3,common_voice_en_21692191.mp3,Her magical specialty is blowing things up.,2,1,fourties,male,scotland,en,,7,False,True
1319695,29b8505586cd43382cd695da6b943f401104be710a5b60e814ac5fe7e06b39459cf8fe1701ca83f8154b3ccd749df7c2aef33ff23950bb1a135b1e1c393dbcf6,common_voice_en_20112886.mp3,"On a few occasions, the B-side became the more popular song.",2,0,fourties,female,scotland,en,,11,False,True
541838,916ec34d8c5f15335c4dd34f308d8b58a9054f57c70dccac7ded8595b8fe1a1a2b2fae0d12f0069c8c65ad3cbc7584f839c264aeb77eeff1b0943431d90e54a3,common_voice_en_141144.mp3,You'd better take it easy.,2,0,twenties,male,scotland,en,,5,False,True
1319116,29b8505586cd43382cd695da6b943f401104be710a5b60e814ac5fe7e06b39459cf8fe1701ca83f8154b3ccd749df7c2aef33ff23950bb1a135b1e1c393dbcf6,common_voice_en_19846142.mp3,He was born at Dunedin.,2,1,fourties,female,scotland,en,,5,False,True
1317424,29b8505586cd43382cd695da6b943f401104be710a5b60e814ac5fe7e06b39459cf8fe1701ca83f8154b3ccd749df7c2aef33ff23950bb1a135b1e1c393dbcf6,common_voice_en_18651702.mp3,I was about to mount the stairs.,2,0,fourties,female,scotland,en,,7,False,True
1318893,29b8505586cd43382cd695da6b943f401104be710a5b60e814ac5fe7e06b39459cf8fe1701ca83f8154b3ccd749df7c2aef33ff23950bb1a135b1e1c393dbcf6,common_voice_en_19817244.mp3,"He later reported A few months later, Charles Sullivan got himself killed.",2,1,fourties,female,scotland,en,,12,False,True
1320283,29b8505586cd43382cd695da6b943f401104be710a5b60e814ac5fe7e06b39459cf8fe1701ca83f8154b3ccd749df7c2aef33ff23950bb1a135b1e1c393dbcf6,common_voice_en_20379322.mp3,Betterton Beach is located at the foot of Main Street.,2,0,fourties,female,scotland,en,,10,False,True
1320810,29b8505586cd43382cd695da6b943f401104be710a5b60e814ac5fe7e06b39459cf8fe1701ca83f8154b3ccd749df7c2aef33ff23950bb1a135b1e1c393dbcf6,common_voice_en_20644615.mp3,The State of Virginia banned swimming along the coast.,2,0,fourties,female,scotland,en,,9,False,True
1321066,29b8505586cd43382cd695da6b943f401104be710a5b60e814ac5fe7e06b39459cf8fe1701ca83f8154b3ccd749df7c2aef33ff23950bb1a135b1e1c393dbcf6,common_voice_en_20757720.mp3,It is located in the north-western part of Taguig City.,2,0,fourties,female,scotland,en,,10,False,True
1320284,29b8505586cd43382cd695da6b943f401104be710a5b60e814ac5fe7e06b39459cf8fe1701ca83f8154b3ccd749df7c2aef33ff23950bb1a135b1e1c393dbcf6,common_voice_en_20379353.mp3,But having lived with it for a while it sounds much better.,2,1,fourties,female,scotland,en,,12,False,True
1009446,197dd6156c583d549bc300fc633b2cc0c692a81cf78d870196005435ef5ec19d0e7ddb7ad25f6da10a9051e6a7e8d4a95a2cf7aed12a753681944411bc75bdd3,common_voice_en_22314806.mp3,"The district has three staffed offices in Hammond, South Bend and Fort Wayne.",2,1,fourties,male,scotland,en,,13,False,True
1009585,197dd6156c583d549bc300fc633b2cc0c692a81cf78d870196005435ef5ec19d0e7ddb7ad25f6da10a9051e6a7e8d4a95a2cf7aed12a753681944411bc75bdd3,common_voice_en_23765980.mp3,He was a member of the Board of the German Marshall Fund.,2,0,fourties,male,scotland,en,,12,False,True
1318488,29b8505586cd43382cd695da6b943f401104be710a5b60e814ac5fe7e06b39459cf8fe1701ca83f8154b3ccd749df7c2aef33ff23950bb1a135b1e1c393dbcf6,common_voice_en_19576243.mp3,Your head does not ache.,2,0,fourties,female,scotland,en,,5,False,True
1318725,29b8505586cd43382cd695da6b943f401104be710a5b60e814ac5fe7e06b39459cf8fe1701ca83f8154b3ccd749df7c2aef33ff23950bb1a135b1e1c393dbcf6,common_voice_en_19794489.mp3,"After Jimmy realises the harm Bush has caused, he calls off the fight.",2,0,fourties,female,scotland,en,,13,False,True
1032238,e6fee26e65b516e1eb3a270be759604126f129c9b354103d5fadd5a2f8ee1547369c204d9c7b81034bfcdc986c04081a906a207e84adedb0b506f51c15dfc7c3,common_voice_en_18315407.mp3,It's the strap hangers that'll keep us from going under.,2,0,teens,male,scotland,en,,10,False,True
1317212,29b8505586cd43382cd695da6b943f401104be710a5b60e814ac5fe7e06b39459cf8fe1701ca83f8154b3ccd749df7c2aef33ff23950bb1a135b1e1c393dbcf6,common_voice_en_18586876.mp3,"No, my Lady, I've seen him!",2,0,fourties,female,scotland,en,,6,False,True
647253,f806a7de83d443959425495c7d4e9712fb3a83269fc14780ffc4f7fc30f34af701d63198ed5dd8198799f9e2a9d8f526fcfb64eb9d6181ae0c066df3ce2a47cf,common_voice_en_196033.mp3,Tangier is not like the rest of Africa.,3,0,teens,other,scotland,en,,8,False,True
1320842,29b8505586cd43382cd695da6b943f401104be710a5b60e814ac5fe7e06b39459cf8fe1701ca83f8154b3ccd749df7c2aef33ff23950bb1a135b1e1c393dbcf6,common_voice_en_20665475.mp3,Temperature and vegetation of these habitats are likely to be altered by Climate Change.,2,1,fourties,female,scotland,en,,14,False,True
1319606,29b8505586cd43382cd695da6b943f401104be710a5b60e814ac5fe7e06b39459cf8fe1701ca83f8154b3ccd749df7c2aef33ff23950bb1a135b1e1c393dbcf6,common_voice_en_20103455.mp3,The patrol consisted almost entirely of lifeguard duty and mine destruction.,2,1,fourties,female,scotland,en,,11,False,True
1316870,29b8505586cd43382cd695da6b943f401104be710a5b60e814ac5fe7e06b39459cf8fe1701ca83f8154b3ccd749df7c2aef33ff23950bb1a135b1e1c393dbcf6,common_voice_en_18333597.mp3,The door closed.,2,0,fourties,female,scotland,en,,3,False,True
873369,575a93a8a230d65568db8aa62cd721a9549d8a9ee18c515fc4286a9982e4dd7606d9a6c5b19ac1df28989f0d77d4a93d6bb174df6771a030110bc308ea1db3f3,common_voice_en_21692180.mp3,"If I gave it up now, my wife would leave me.",2,0,fourties,male,scotland,en,,11,False,True
992891,17cf0124f95f6336c17e16a0513720cea84fabe8e8d00b9bd1f140c898d49c6132d37d06efdf1a5ad6d308b5165754888b39f2dd5bee28fd62634c02a31b9d33,common_voice_en_23820156.mp3,The saga indicates that the Norwegians were divided into two groups.,2,0,twenties,male,scotland,en,,11,False,True
1319668,29b8505586cd43382cd695da6b943f401104be710a5b60e814ac5fe7e06b39459cf8fe1701ca83f8154b3ccd749df7c2aef33ff23950bb1a135b1e1c393dbcf6,common_voice_en_20112691.mp3,"After Lucy, Phil Collen went on to the band Tush.",2,0,fourties,female,scotland,en,,10,False,True
1320205,29b8505586cd43382cd695da6b943f401104be710a5b60e814ac5fe7e06b39459cf8fe1701ca83f8154b3ccd749df7c2aef33ff23950bb1a135b1e1c393dbcf6,common_voice_en_20170497.mp3,"Despite the popularity, Aucas has never won an Ecuadorian championship.",2,1,fourties,female,scotland,en,,10,False,True
647260,f806a7de83d443959425495c7d4e9712fb3a83269fc14780ffc4f7fc30f34af701d63198ed5dd8198799f9e2a9d8f526fcfb64eb9d6181ae0c066df3ce2a47cf,common_voice_en_196040.mp3,"""But I'm going to Egypt,"" the boy said.",3,0,teens,other,scotland,en,,8,False,True
1320828,29b8505586cd43382cd695da6b943f401104be710a5b60e814ac5fe7e06b39459cf8fe1701ca83f8154b3ccd749df7c2aef33ff23950bb1a135b1e1c393dbcf6,common_voice_en_20655582.mp3,Theft of food and money has become much more common.,2,1,fourties,female,scotland,en,,10,False,True
1009481,197dd6156c583d549bc300fc633b2cc0c692a81cf78d870196005435ef5ec19d0e7ddb7ad25f6da10a9051e6a7e8d4a95a2cf7aed12a753681944411bc75bdd3,common_voice_en_22474530.mp3,"It was designed by Tei's long-time collaborator designing team, Tycoon Graphics for Graphickers.",3,1,fourties,male,scotland,en,,13,False,True
777362,eae1a0c1027b6b9867c947fad1f4489291b61737475660ad03ab361bf5b89c4d9bcae2e3257dc720133950afde5ed127495b6d4dec47c8e324434aaa644b3be4,common_voice_en_19820737.mp3,"It has numerous thorns, long.",2,0,fourties,male,scotland,en,,5,False,True
1319344,29b8505586cd43382cd695da6b943f401104be710a5b60e814ac5fe7e06b39459cf8fe1701ca83f8154b3ccd749df7c2aef33ff23950bb1a135b1e1c393dbcf6,common_voice_en_19870995.mp3,Their abrupt disappearance marks the boundary between the Lower and the Middle Cambrian.,2,1,fourties,female,scotland,en,,13,False,True
1318651,29b8505586cd43382cd695da6b943f401104be710a5b60e814ac5fe7e06b39459cf8fe1701ca83f8154b3ccd749df7c2aef33ff23950bb1a135b1e1c393dbcf6,common_voice_en_19729857.mp3,"Crookston now lies just within Glasgow's present-day boundary with Ralston, Renfrewshire.",2,1,fourties,female,scotland,en,,11,False,True
1319402,29b8505586cd43382cd695da6b943f401104be710a5b60e814ac5fe7e06b39459cf8fe1701ca83f8154b3ccd749df7c2aef33ff23950bb1a135b1e1c393dbcf6,common_voice_en_19893470.mp3,Eventually banks grew suspicious in London and Saward decided to try his luck elsewhere.,2,0,fourties,female,scotland,en,,14,False,True
503126,88f182275a30062782bcfa735f66910e315318e47bd50be84221a7b062dab6074c3fd8ad9e7a0b7bd0acc7a813d5c78cdf4828aa20f78c3cc801472e7f51bf7a,common_voice_en_19779814.mp3,The larger issue of denominational school funding remains extremely controversial in the province.,2,0,fifties,female,scotland,en,,13,False,True
992740,17cf0124f95f6336c17e16a0513720cea84fabe8e8d00b9bd1f140c898d49c6132d37d06efdf1a5ad6d308b5165754888b39f2dd5bee28fd62634c02a31b9d33,common_voice_en_23803612.mp3,To speak of his death so regardlessly wounded her feelings.,2,0,twenties,male,scotland,en,,10,False,True
1321056,29b8505586cd43382cd695da6b943f401104be710a5b60e814ac5fe7e06b39459cf8fe1701ca83f8154b3ccd749df7c2aef33ff23950bb1a135b1e1c393dbcf6,common_voice_en_20743390.mp3,"It offers education in the areas of the sciences, business studies and modern studies.",2,1,fourties,female,scotland,en,,14,False,True
992815,17cf0124f95f6336c17e16a0513720cea84fabe8e8d00b9bd1f140c898d49c6132d37d06efdf1a5ad6d308b5165754888b39f2dd5bee28fd62634c02a31b9d33,common_voice_en_23815710.mp3,"During the scene in Mr. Renard's hotel room, a bellhop brings him a newspaper.",2,0,twenties,male,scotland,en,,14,False,True
