,client_id,path,sentence,up_votes,down_votes,age,gender,accent,locale,segment,sentence_len,is_asian,us_eu
773688,d8f79af55e5db3e7a6b73d73d200e16a0839edd42719869f452d4c0e757f72806806a7cbe3d0b53cc31cdd1e58f4f5d3caff0abbe69dbcedfff23180fb99b58e,common_voice_en_18485188.mp3,"Well, spit it out!",2,0,twenties,female,malaysia,en,,4,True,False
427630,c803ed6d1566fd4e9126112ee70794554dd9004b9bfaf091347ebd0f4d41db5498343a2954fbdf974e9a496d241ba14502e35e57afb6077707729e5abe2f96be,common_voice_en_17885614.mp3,The big red apple fell to the ground.,2,0,fifties,male,malaysia,en,,8,True,False
773700,d8f79af55e5db3e7a6b73d73d200e16a0839edd42719869f452d4c0e757f72806806a7cbe3d0b53cc31cdd1e58f4f5d3caff0abbe69dbcedfff23180fb99b58e,common_voice_en_18485216.mp3,You say the race is not always to the swift.,2,0,twenties,female,malaysia,en,,10,True,False
243598,2b31cb20aeb24656457d3a468ec8df3756a35b0e99f2a19b4dba70d28551f554317093637634e0ec72ba300618aa10ec7074ded25b15dd693183f192a4367f23,common_voice_en_19684294.mp3,Asakusa Shrine is part of a larger grouping of sacred buildings in the area.,2,0,thirties,female,philippines,en,,14,True,False
918243,1db8fda02ed93c18e2fc25fe68f7f387b05ec87c61ffa76f9712aa2196576d75edbc446e3c729deee04da12a8378970e05809c0ce429a79d20504933725b24b7,common_voice_en_21216673.mp3,Many took to higher ground in current-day Downtown.,2,0,twenties,male,philippines,en,,8,True,False
724164,3da7e3447610e9e308ec373921d41f04ee61835573481962b13c2ba2dca8464266c4197a34bf85ec45e1e2d883e65b27f77bec864af68a1d082d48f56d2dd276,common_voice_en_22007286.mp3,He enabled us to finish second last season when nobody expected us to.,2,0,twenties,other,philippines,en,,13,True,False
926561,68ff506792c0fa71017ce012f122f3778ad0e8f4a54e043d4f885fcd0f101fe52534d1372e0a54675cf8b39a7143b62a244da7f82f08008e38dab44a2709d3c5,common_voice_en_22322083.mp3,The Canal Branch administered Canada's canal system and undertook new construction as required.,2,0,teens,male,philippines,en,,13,True,False
639391,bd8fde1c5e7b0891e3740031d254efecbb60977cd44e53a1953507067c6c90c322c62cda4d993a224065915680ab8ec210a382cb667de683a240c863c6796f87,common_voice_en_18841316.mp3,"Some cultivars, such as 'Bradford', are particularly susceptible to storm damage.",2,1,teens,male,philippines,en,,11,True,False
476621,83dfef71cf35c660f1bbcb644a442fad867a1b94fb1f903712b301297c4709d47172667ac8763651c93dcdf8e14c26d6d3509b5c84cfe61679e43c469302d1fe,common_voice_en_22165923.mp3,Wildlife found in the park includes a wide variety of mammals.,2,0,fifties,male,philippines,en,,11,True,False
724113,3da7e3447610e9e308ec373921d41f04ee61835573481962b13c2ba2dca8464266c4197a34bf85ec45e1e2d883e65b27f77bec864af68a1d082d48f56d2dd276,common_voice_en_21949199.mp3,Between vowels short consonants were lenited.,2,0,twenties,other,philippines,en,,6,True,False
808858,59b23e23e4201cc1d17c21abc9d2442be29fff9ef941bfba71df89e16a59121ae50ccc8b313999038671aa2d8107c8101ac528d08420b2adea8fcd24bf8d2651,common_voice_en_19843831.mp3,"These effects are gradual, developing over several days.",2,0,twenties,male,philippines,en,,8,True,False
690860,3c660bcd40db4b21f9fbf50a29941675bdcc659f4a4d91d8ec1c8a523a59dd7fe12b3b1dd63f9a8f17d41abda8880f143a4a769dd032a0008b663d692db70944,common_voice_en_17776209.mp3,What else am I to do?,2,0,thirties,male,philippines,en,,6,True,False
926471,68ff506792c0fa71017ce012f122f3778ad0e8f4a54e043d4f885fcd0f101fe52534d1372e0a54675cf8b39a7143b62a244da7f82f08008e38dab44a2709d3c5,common_voice_en_22264629.mp3,The direction opposite of the nadir is the zenith.,2,0,teens,male,philippines,en,,9,True,False
918254,1db8fda02ed93c18e2fc25fe68f7f387b05ec87c61ffa76f9712aa2196576d75edbc446e3c729deee04da12a8378970e05809c0ce429a79d20504933725b24b7,common_voice_en_21216716.mp3,Kidd particularly credits Chesley Bonestell and Norman Rockwell as his most formative influences.,2,0,twenties,male,philippines,en,,13,True,False
227888,bc1aa06c6e46e4083fd405749213932058ae469f26ea9efb5f63e57049cb04d0a73457d163c34abafaf6f8d66ac64bf621ba7436c5f77281b19f9db7ca86d51e,common_voice_en_23427516.mp3,The tree trunks symbolise the importance of forestry and the sawmills in the municipality.,2,0,fourties,male,philippines,en,,14,True,False
348887,8461f2a9f77c815c7240f39301dfe824c9b47c3cfc267a1ddeba1aa0254defa1506efa3fe8b38986ae0d611faf7c0a117440fae719105364a04398657441ddc3,common_voice_en_23657539.mp3,"Another device used in tacheometry is the ""subtense bar"".",2,0,twenties,other,philippines,en,,9,True,False
639448,bd8fde1c5e7b0891e3740031d254efecbb60977cd44e53a1953507067c6c90c322c62cda4d993a224065915680ab8ec210a382cb667de683a240c863c6796f87,common_voice_en_18851751.mp3,This concludes Christ's message.,2,1,teens,male,philippines,en,,4,True,False
805354,14ef50c164c4c77e1edb4141a9ea3e9835b70148c2217f79efae6dfb6f0fa06ee07b6e3a91f5121e7137e815e632ffcb8c9ab4400f54cda76f7638f87a2548f9,common_voice_en_15649.mp3,You were going to go out and conquer the world!,2,0,twenties,female,philippines,en,,10,True,False
808832,59b23e23e4201cc1d17c21abc9d2442be29fff9ef941bfba71df89e16a59121ae50ccc8b313999038671aa2d8107c8101ac528d08420b2adea8fcd24bf8d2651,common_voice_en_19843805.mp3,The only point at issue was the precise line of the borders.,2,0,twenties,male,philippines,en,,12,True,False
385326,fb80648555d6a69683ad9bd4fa22bbe0243b8338b6d84cec4309c21282d11c8fa5f7a8f00085c2872d12e856d537e3046ce7fd67d10b61d5c88cfd760a201dfb,common_voice_en_19727706.mp3,"Its motto is ""Amore Sitis Uniti"", Latin for ""Be United in Love"".",2,0,twenties,male,philippines,en,,12,True,False
611681,a0a94b20188008945e158a9389a516ba53e1f92d5c33113da17fc104cfe4367018f59f0e9d9116ffd7d94773e0a9e2d4e7b115f99eebd20df895c0127cac6612,common_voice_en_18922223.mp3,Thomas was left paralyzed from the chest down.,2,0,twenties,female,philippines,en,,8,True,False
430827,4b729c3e3f9f2f6ca44f9af17a3bbefa4a79023bea402d39161b42518855ead6be5fdee1a557738ccc87f9f6887119ed82853196fa78059f6bd68f4162704146,common_voice_en_18674046.mp3,It is directed by Rajesh Touchriver.,2,1,thirties,male,philippines,en,,6,True,False
611659,a0a94b20188008945e158a9389a516ba53e1f92d5c33113da17fc104cfe4367018f59f0e9d9116ffd7d94773e0a9e2d4e7b115f99eebd20df895c0127cac6612,common_voice_en_18922200.mp3,Many air arms however continued to operate target tugs on their own behalf.,2,0,twenties,female,philippines,en,,13,True,False
385341,fb80648555d6a69683ad9bd4fa22bbe0243b8338b6d84cec4309c21282d11c8fa5f7a8f00085c2872d12e856d537e3046ce7fd67d10b61d5c88cfd760a201dfb,common_voice_en_20114573.mp3,Gestir are signed to Tutl Records in the Faroe Islands.,2,0,twenties,male,philippines,en,,10,True,False
582108,8f403fc4f508ed7fe43dde9905f8641e7979d510da60705fd60983a691fb60aa825b8fbffb2d23db29ea7d74947210e162ee9759ed4a99c415f1940a0ad503ad,common_voice_en_17281027.mp3,I'm just sitting around watching a video at the moment.,2,0,fourties,male,philippines,en,,10,True,False
926485,68ff506792c0fa71017ce012f122f3778ad0e8f4a54e043d4f885fcd0f101fe52534d1372e0a54675cf8b39a7143b62a244da7f82f08008e38dab44a2709d3c5,common_voice_en_22264766.mp3,"De Mortimer's tenant was another Norman, Ralph Bluet.",2,1,teens,male,philippines,en,,8,True,False
639420,bd8fde1c5e7b0891e3740031d254efecbb60977cd44e53a1953507067c6c90c322c62cda4d993a224065915680ab8ec210a382cb667de683a240c863c6796f87,common_voice_en_18841484.mp3,Ribbonfish possess all the characteristics of fish living at very great depths.,2,1,teens,male,philippines,en,,12,True,False
639406,bd8fde1c5e7b0891e3740031d254efecbb60977cd44e53a1953507067c6c90c322c62cda4d993a224065915680ab8ec210a382cb667de683a240c863c6796f87,common_voice_en_18841425.mp3,"In Europe, Poma and Leitner operate as separate ventures.",2,1,teens,male,philippines,en,,9,True,False
926464,68ff506792c0fa71017ce012f122f3778ad0e8f4a54e043d4f885fcd0f101fe52534d1372e0a54675cf8b39a7143b62a244da7f82f08008e38dab44a2709d3c5,common_voice_en_22264596.mp3,The Waits River flows through the village.,2,0,teens,male,philippines,en,,7,True,False
675518,0b5a04ea8f07a6fd5687e84ef8b6fd11e04240e7808357bae6569b4d16652cc03545f7fd9a7c605a0e32f83d3143655016aab395b16ee97623f405d5713ec960,common_voice_en_18714897.mp3,Both accidents caused the session to be suspended.,2,1,teens,male,philippines,en,,8,True,False
918311,1db8fda02ed93c18e2fc25fe68f7f387b05ec87c61ffa76f9712aa2196576d75edbc446e3c729deee04da12a8378970e05809c0ce429a79d20504933725b24b7,common_voice_en_21216957.mp3,Coahuila contains two biosphere reserves.,2,0,twenties,male,philippines,en,,5,True,False
426419,9f3f0050f1960b35db84c0f88f71555c382acdf78660c14c697a32e16353302366e5bc1f06b20b68f728e3a76d070bb2f9049307cd8ce9f1b6a581a138a79f9a,common_voice_en_19984993.mp3,The work was championed in Europe and London by Robert Hausmann.,2,0,fourties,male,philippines,en,,11,True,False
582065,8f403fc4f508ed7fe43dde9905f8641e7979d510da60705fd60983a691fb60aa825b8fbffb2d23db29ea7d74947210e162ee9759ed4a99c415f1940a0ad503ad,common_voice_en_17280983.mp3,"Oh, you are, eh?",2,0,fourties,male,philippines,en,,4,True,False
926586,68ff506792c0fa71017ce012f122f3778ad0e8f4a54e043d4f885fcd0f101fe52534d1372e0a54675cf8b39a7143b62a244da7f82f08008e38dab44a2709d3c5,common_voice_en_22322198.mp3,The crater has not been significantly eroded by subsequent impacts.,2,0,teens,male,philippines,en,,10,True,False
724146,3da7e3447610e9e308ec373921d41f04ee61835573481962b13c2ba2dca8464266c4197a34bf85ec45e1e2d883e65b27f77bec864af68a1d082d48f56d2dd276,common_voice_en_21949730.mp3,He studied piano as a child and participated in his high school chorus.,2,0,twenties,other,philippines,en,,13,True,False
298684,a500ddcc01dc2fe892eb455856a2472a4a869c8f551af67edc93609f2e52fa3606594cbfda6b69495f2da8de20488f294cb6b1cfd105b1bda3bddc1cc9c4e064,common_voice_en_19055626.mp3,"It just reminded me, you can't ever be lazy about it.",2,1,twenties,male,philippines,en,,11,True,False
808919,59b23e23e4201cc1d17c21abc9d2442be29fff9ef941bfba71df89e16a59121ae50ccc8b313999038671aa2d8107c8101ac528d08420b2adea8fcd24bf8d2651,common_voice_en_19848094.mp3,Property list files are often used to store a user's settings.,2,0,twenties,male,philippines,en,,11,True,False
808816,59b23e23e4201cc1d17c21abc9d2442be29fff9ef941bfba71df89e16a59121ae50ccc8b313999038671aa2d8107c8101ac528d08420b2adea8fcd24bf8d2651,common_voice_en_19843788.mp3,"After the season, he lost his spot on the roster to Leonard Henry.",2,0,twenties,male,philippines,en,,13,True,False
805480,14ef50c164c4c77e1edb4141a9ea3e9835b70148c2217f79efae6dfb6f0fa06ee07b6e3a91f5121e7137e815e632ffcb8c9ab4400f54cda76f7638f87a2548f9,common_voice_en_17453377.mp3,Just as I thought!,2,1,twenties,female,philippines,en,,4,True,False
918074,1db8fda02ed93c18e2fc25fe68f7f387b05ec87c61ffa76f9712aa2196576d75edbc446e3c729deee04da12a8378970e05809c0ce429a79d20504933725b24b7,common_voice_en_21012284.mp3,His poetry was beautiful stuff.,2,0,twenties,male,philippines,en,,5,True,False
508729,9d3512a4e7b3d11ecd4480cabb702f8b2ca30d424a9f067853b16af66c0f04585b5570619efc59b81f54425e424694ca3d64addb9b8413061131f99646cf1719,common_voice_en_23392766.mp3,The last Commissioner for Railways was Neil McCusker.,2,0,twenties,female,philippines,en,,8,True,False
690793,3c660bcd40db4b21f9fbf50a29941675bdcc659f4a4d91d8ec1c8a523a59dd7fe12b3b1dd63f9a8f17d41abda8880f143a4a769dd032a0008b663d692db70944,common_voice_en_17776135.mp3,What is she to do?,2,0,thirties,male,philippines,en,,5,True,False
430805,4b729c3e3f9f2f6ca44f9af17a3bbefa4a79023bea402d39161b42518855ead6be5fdee1a557738ccc87f9f6887119ed82853196fa78059f6bd68f4162704146,common_voice_en_18673988.mp3,A few huge Bowies up to long were created for exhibition.,2,0,thirties,male,philippines,en,,11,True,False
611678,a0a94b20188008945e158a9389a516ba53e1f92d5c33113da17fc104cfe4367018f59f0e9d9116ffd7d94773e0a9e2d4e7b115f99eebd20df895c0127cac6612,common_voice_en_18922220.mp3,The newer church was built by Richard Neville.,2,0,twenties,female,philippines,en,,8,True,False
675504,0b5a04ea8f07a6fd5687e84ef8b6fd11e04240e7808357bae6569b4d16652cc03545f7fd9a7c605a0e32f83d3143655016aab395b16ee97623f405d5713ec960,common_voice_en_18714867.mp3,"The couple have two children, Peter and William.",2,0,teens,male,philippines,en,,8,True,False
245957,52b4189a5bc099e79f565d7647148416fc5c81d8f60d842a7c07dd25cbf26e94978afc5ee5047e16cba7165d5bd4ca3b4c211dbd720e58ddd281309112659533,common_voice_en_181389.mp3,Maybe these desert birds could explain to him the meaning of love without ownership.,2,0,thirties,male,philippines,en,,14,True,False
805362,14ef50c164c4c77e1edb4141a9ea3e9835b70148c2217f79efae6dfb6f0fa06ee07b6e3a91f5121e7137e815e632ffcb8c9ab4400f54cda76f7638f87a2548f9,common_voice_en_15657.mp3,Play music by larry mullen jr.,4,0,twenties,female,philippines,en,,6,True,False
426423,9f3f0050f1960b35db84c0f88f71555c382acdf78660c14c697a32e16353302366e5bc1f06b20b68f728e3a76d070bb2f9049307cd8ce9f1b6a581a138a79f9a,common_voice_en_19984998.mp3,His father had been an amateur boxer and made all of his sons box.,2,0,fourties,male,philippines,en,,14,True,False
675512,0b5a04ea8f07a6fd5687e84ef8b6fd11e04240e7808357bae6569b4d16652cc03545f7fd9a7c605a0e32f83d3143655016aab395b16ee97623f405d5713ec960,common_voice_en_18714875.mp3,"At an early age, William was interested in earthworks and mechanics.",2,0,teens,male,philippines,en,,11,True,False
850406,f2f850df5f721a1f86e402f1bd098ad0c210e25dbdce0045d2daaccf625df24b111da9e3480d1c5f66980c5bbb4e03cabf28b38c05eeac6c75cbd8ea060da029,common_voice_en_20040064.mp3,Their uniforms have become their trademark.,2,0,twenties,male,philippines,en,,6,True,False
522681,26afe0d419e2d7efc71aa73bfbfdb78070060740e421649d85da5e8d55e268eea435ac75c6cfd05c2a50ef0434a5fdcfc606f7b82bf5290dd26115ce2be3b8b8,common_voice_en_17147879.mp3,How old are you?,2,0,thirties,male,philippines,en,,4,True,False
850485,f2f850df5f721a1f86e402f1bd098ad0c210e25dbdce0045d2daaccf625df24b111da9e3480d1c5f66980c5bbb4e03cabf28b38c05eeac6c75cbd8ea060da029,common_voice_en_20040393.mp3,"There is a wedding chapel in the rear, and gardens nearby.",2,0,twenties,male,philippines,en,,11,True,False
551941,d5cc7845cd731ea24dbf9db562e701dda3bce32a0c0693d5b3f9a349f0b342e20a65cf4b737a4f0db7ee0ab586464f330ecd2db35850765ba9ff4868d622c91d,common_voice_en_123995.mp3,"As I watched, the planet seemed to grow larger and smaller.",2,0,twenties,female,philippines,en,,11,True,False
164599,17cfeb7c420684641ead0b33d3a9493cf4d74da961733b3d15745ef9bb192301a2a40b0619bb612fd8cdd8756f2c782fd6a48af36209bdb1867e65c7e25e8a0a,common_voice_en_116219.mp3,"It's true; life really is generous to those who pursue their destiny, the boy thought.",2,1,twenties,male,philippines,en,,15,True,False
175961,9420fc89cc386debbaf9b53b0a8ac76f02867de59b9522dc160f98165f187e028acdc2b75c0f4e076cc2703ab7354fb2183b69c1c16f1648cca26d892487da73,common_voice_en_19966712.mp3,"In a polar coordinate system, the origin may also be called the pole.",2,0,twenties,male,philippines,en,,13,True,False
651177,54b6b783b689d923b381c68fa21edbdd54b537182641a56ba15db44a6fb3b213230479cb8571f919e69799a898fe926bb71f17ba1c3e54d116aabb38b22c96b7,common_voice_en_21106611.mp3,"Located on the border with Russia, it is major land port of entry.",2,0,twenties,male,philippines,en,,13,True,False
71930,04ededb5013b1b7283cf20a8ba32d11aca414d2d3dc0909a5baf0fcbf13cae0a8111c331225ea4b88cb7ad19edd305c6f39ef5c71944c3d2f0c40847011f8caf,common_voice_en_17528595.mp3,"He kept driving at full speed, totally unfazed by the flap, flap, flap of the burst tyre.",2,0,thirties,male,philippines,en,,17,True,False
918210,1db8fda02ed93c18e2fc25fe68f7f387b05ec87c61ffa76f9712aa2196576d75edbc446e3c729deee04da12a8378970e05809c0ce429a79d20504933725b24b7,common_voice_en_21015742.mp3,Articles of incorporation were filed and the name Pittsburgh Filmmakers was adopted.,2,0,twenties,male,philippines,en,,12,True,False
805463,14ef50c164c4c77e1edb4141a9ea3e9835b70148c2217f79efae6dfb6f0fa06ee07b6e3a91f5121e7137e815e632ffcb8c9ab4400f54cda76f7638f87a2548f9,common_voice_en_17453358.mp3,"Marc, would you please give me the fly swatter?",2,1,twenties,female,philippines,en,,9,True,False
926507,68ff506792c0fa71017ce012f122f3778ad0e8f4a54e043d4f885fcd0f101fe52534d1372e0a54675cf8b39a7143b62a244da7f82f08008e38dab44a2709d3c5,common_voice_en_22264884.mp3,A carpet sweeper typically consists of a small box.,2,0,teens,male,philippines,en,,9,True,False
918150,1db8fda02ed93c18e2fc25fe68f7f387b05ec87c61ffa76f9712aa2196576d75edbc446e3c729deee04da12a8378970e05809c0ce429a79d20504933725b24b7,common_voice_en_21013883.mp3,He was considered a pioneer mover of Maranao literature.,2,0,twenties,male,philippines,en,,9,True,False
918075,1db8fda02ed93c18e2fc25fe68f7f387b05ec87c61ffa76f9712aa2196576d75edbc446e3c729deee04da12a8378970e05809c0ce429a79d20504933725b24b7,common_voice_en_21012343.mp3,Faster synchronous modes are used more frequently.,2,1,twenties,male,philippines,en,,7,True,False
651214,54b6b783b689d923b381c68fa21edbdd54b537182641a56ba15db44a6fb3b213230479cb8571f919e69799a898fe926bb71f17ba1c3e54d116aabb38b22c96b7,common_voice_en_21250875.mp3,The cost of these works was met by heavy taxation that caused much suffering.,2,0,twenties,male,philippines,en,,14,True,False
243590,2b31cb20aeb24656457d3a468ec8df3756a35b0e99f2a19b4dba70d28551f554317093637634e0ec72ba300618aa10ec7074ded25b15dd693183f192a4367f23,common_voice_en_19684144.mp3,The historical heritage of this province is rich and varied.,2,0,thirties,female,philippines,en,,10,True,False
234700,4be3a4362b3810aaad9d36d2f1600ba4f98bbc227e2d0d005b96f68b31ebcb06886e90a42e576fb1ea04165a99aa541cbcb5eca5006d00ab28511b952c9816f2,common_voice_en_18607244.mp3,I'm here for the placement interview.,2,0,twenties,male,philippines,en,,6,True,False
724114,3da7e3447610e9e308ec373921d41f04ee61835573481962b13c2ba2dca8464266c4197a34bf85ec45e1e2d883e65b27f77bec864af68a1d082d48f56d2dd276,common_voice_en_21949200.mp3,"In Ecuador, a variant known as yahuarlocro is popular.",2,0,twenties,other,philippines,en,,9,True,False
522691,26afe0d419e2d7efc71aa73bfbfdb78070060740e421649d85da5e8d55e268eea435ac75c6cfd05c2a50ef0434a5fdcfc606f7b82bf5290dd26115ce2be3b8b8,common_voice_en_17147890.mp3,All is not gold that glitters.,2,0,thirties,male,philippines,en,,6,True,False
298674,a500ddcc01dc2fe892eb455856a2472a4a869c8f551af67edc93609f2e52fa3606594cbfda6b69495f2da8de20488f294cb6b1cfd105b1bda3bddc1cc9c4e064,common_voice_en_19055596.mp3,They also produce a selection of outdoor specific accessories and footwear.,2,0,twenties,male,philippines,en,,11,True,False
926361,68ff506792c0fa71017ce012f122f3778ad0e8f4a54e043d4f885fcd0f101fe52534d1372e0a54675cf8b39a7143b62a244da7f82f08008e38dab44a2709d3c5,common_voice_en_22224013.mp3,"The work may be reconstructed from later chronographists of the Byzantine, especially George Syncellus.",2,0,teens,male,philippines,en,,14,True,False
177967,a7b25a89b745cb1a97d004100db36ff04ec4f58b563b3a8431b7f65d8d8ccb4e84da78e10919988d3341defc3a61f6fb12bee7f861b3dcaab1cb50d3e7c67aac,common_voice_en_17404287.mp3,May I borrow your bolster?,2,0,twenties,male,philippines,en,,5,True,False
808835,59b23e23e4201cc1d17c21abc9d2442be29fff9ef941bfba71df89e16a59121ae50ccc8b313999038671aa2d8107c8101ac528d08420b2adea8fcd24bf8d2651,common_voice_en_19843808.mp3,Why is the question of priority important?,2,0,twenties,male,philippines,en,,7,True,False
225009,8321aba04b58cf146bde621f03b0275213e3b70b475d5043ec36a3c7e0b3cb6480288b13c9e2971c49e37d8adc8169e356b1fde30fa019b175116ae361fe6769,common_voice_en_18829181.mp3,A Scottish tour is being set for the end of April.,2,0,seventies,male,philippines,en,,11,True,False
481480,731b2d6a64109c008cceb7631eb4dda95850ad31c937b03f5c85e5d55393715a8b2f302e5fed7665fa1556d2f05e3f080d7356d3ce528a14ac66d6e16315af34,common_voice_en_131673.mp3,He decided to stay right there and await his return.,2,1,twenties,male,philippines,en,,10,True,False
430822,4b729c3e3f9f2f6ca44f9af17a3bbefa4a79023bea402d39161b42518855ead6be5fdee1a557738ccc87f9f6887119ed82853196fa78059f6bd68f4162704146,common_voice_en_18674041.mp3,Paul Burgess and Flos Headford were founder-members of the Mellstock Band.,2,0,thirties,male,philippines,en,,11,True,False
724117,3da7e3447610e9e308ec373921d41f04ee61835573481962b13c2ba2dca8464266c4197a34bf85ec45e1e2d883e65b27f77bec864af68a1d082d48f56d2dd276,common_voice_en_21949254.mp3,They join the ulnar veins to form the brachial veins.,2,0,twenties,other,philippines,en,,10,True,False
808945,59b23e23e4201cc1d17c21abc9d2442be29fff9ef941bfba71df89e16a59121ae50ccc8b313999038671aa2d8107c8101ac528d08420b2adea8fcd24bf8d2651,common_voice_en_19848121.mp3,"It is located in the Upper Palatinate, roughly halfway between Regensburg and Bayreuth.",2,1,twenties,male,philippines,en,,13,True,False
144586,83ea2d484e72dbc1a112b85450ccc162220769598cb51158e48f93191102f8ceb0590c34e28bac029a9246716f16f5c535cdfe3a9805b8b32223ddc6f6f7fbcd,common_voice_en_13479.mp3,Let's have a look at the standard deviation.,3,2,twenties,male,philippines,en,,8,True,False
402397,0632483e52eb21d2193803d0ccb361fa864b5ae4d14d4c97363ef226dcce2a00c53bf2efd808aece8715042bbbcd32147d1b9ae91d0b19c1984b6b082862eebf,common_voice_en_18012412.mp3,They felt that the salesman had lied to them.,2,0,twenties,male,philippines,en,,9,True,False
926403,68ff506792c0fa71017ce012f122f3778ad0e8f4a54e043d4f885fcd0f101fe52534d1372e0a54675cf8b39a7143b62a244da7f82f08008e38dab44a2709d3c5,common_voice_en_22248870.mp3,"They live in Sparta Township, New Jersey, on the eastern shore of Lake Mohawk.",2,0,teens,male,philippines,en,,14,True,False
298685,a500ddcc01dc2fe892eb455856a2472a4a869c8f551af67edc93609f2e52fa3606594cbfda6b69495f2da8de20488f294cb6b1cfd105b1bda3bddc1cc9c4e064,common_voice_en_19055627.mp3,Both imply a customer lifetime of four years.,2,0,twenties,male,philippines,en,,8,True,False
918082,1db8fda02ed93c18e2fc25fe68f7f387b05ec87c61ffa76f9712aa2196576d75edbc446e3c729deee04da12a8378970e05809c0ce429a79d20504933725b24b7,common_voice_en_21012410.mp3,It is therefore difficult to state the exact classification.,2,0,twenties,male,philippines,en,,9,True,False
526957,30dd4e688e1c28a18cae5e488b0d5744ace59f0640d083b2ac8f263077640bdbe87e2e464f87bd6d416e42bf93884ea03a0e8e3abefcba28678c3e92d279b198,common_voice_en_23610646.mp3,"If olivine is present, the rock may be classified as an olivine nephelinite.",2,0,twenties,male,philippines,en,,13,True,False
918264,1db8fda02ed93c18e2fc25fe68f7f387b05ec87c61ffa76f9712aa2196576d75edbc446e3c729deee04da12a8378970e05809c0ce429a79d20504933725b24b7,common_voice_en_21216734.mp3,The second featured the Arthur Baker Dance Mix as the B-side.,3,0,twenties,male,philippines,en,,11,True,False
298680,a500ddcc01dc2fe892eb455856a2472a4a869c8f551af67edc93609f2e52fa3606594cbfda6b69495f2da8de20488f294cb6b1cfd105b1bda3bddc1cc9c4e064,common_voice_en_19055612.mp3,"However, Joseph Smith insisted that his own younger brother, William, be selected instead.",2,0,twenties,male,philippines,en,,13,True,False
675522,0b5a04ea8f07a6fd5687e84ef8b6fd11e04240e7808357bae6569b4d16652cc03545f7fd9a7c605a0e32f83d3143655016aab395b16ee97623f405d5713ec960,common_voice_en_18714927.mp3,"Without access to the grazing and timbering lands, many residents sought work outside Mora.",2,0,teens,male,philippines,en,,14,True,False
850494,f2f850df5f721a1f86e402f1bd098ad0c210e25dbdce0045d2daaccf625df24b111da9e3480d1c5f66980c5bbb4e03cabf28b38c05eeac6c75cbd8ea060da029,common_voice_en_20057197.mp3,"In the United Kingdom, generic drug pricing is controlled by the government's reimbursement rate.",2,0,twenties,male,philippines,en,,14,True,False
805404,14ef50c164c4c77e1edb4141a9ea3e9835b70148c2217f79efae6dfb6f0fa06ee07b6e3a91f5121e7137e815e632ffcb8c9ab4400f54cda76f7638f87a2548f9,common_voice_en_15708.mp3,That's why I keep losing.,3,0,twenties,female,philippines,en,,5,True,False
639390,bd8fde1c5e7b0891e3740031d254efecbb60977cd44e53a1953507067c6c90c322c62cda4d993a224065915680ab8ec210a382cb667de683a240c863c6796f87,common_voice_en_18841315.mp3,"Like Sammy, he also observes the girls in the store with interest.",2,0,teens,male,philippines,en,,12,True,False
522664,26afe0d419e2d7efc71aa73bfbfdb78070060740e421649d85da5e8d55e268eea435ac75c6cfd05c2a50ef0434a5fdcfc606f7b82bf5290dd26115ce2be3b8b8,common_voice_en_17147861.mp3,Do the roses compete in athletic events?,2,0,thirties,male,philippines,en,,7,True,False
675561,0b5a04ea8f07a6fd5687e84ef8b6fd11e04240e7808357bae6569b4d16652cc03545f7fd9a7c605a0e32f83d3143655016aab395b16ee97623f405d5713ec960,common_voice_en_18715033.mp3,"The name became associated with the district of Carrick, Scotland.",2,0,teens,male,philippines,en,,10,True,False
78634,23e4d41ab8354c70a6e350a837ee2dbc91965e821c9e5515fb23855469d0bfc435ed59ca960128b27cb94c610dc510d907bd3e70a10df9bbbd74a7ee1b9e6a05,common_voice_en_18730133.mp3,The third domain contains the active site.,2,1,twenties,female,philippines,en,,7,True,False
926581,68ff506792c0fa71017ce012f122f3778ad0e8f4a54e043d4f885fcd0f101fe52534d1372e0a54675cf8b39a7143b62a244da7f82f08008e38dab44a2709d3c5,common_voice_en_22322189.mp3,"On windy days, they are further from shore.",2,1,teens,male,philippines,en,,8,True,False
582107,8f403fc4f508ed7fe43dde9905f8641e7979d510da60705fd60983a691fb60aa825b8fbffb2d23db29ea7d74947210e162ee9759ed4a99c415f1940a0ad503ad,common_voice_en_17281026.mp3,"Due to the lack of a bug bounty program, Johanna decided to sell her exploit on the black market.",2,0,fourties,male,philippines,en,,19,True,False
850454,f2f850df5f721a1f86e402f1bd098ad0c210e25dbdce0045d2daaccf625df24b111da9e3480d1c5f66980c5bbb4e03cabf28b38c05eeac6c75cbd8ea060da029,common_voice_en_20040322.mp3,"Jack, at the last second, rolls out, while she plummets to her death.",2,0,twenties,male,philippines,en,,13,True,False
225011,8321aba04b58cf146bde621f03b0275213e3b70b475d5043ec36a3c7e0b3cb6480288b13c9e2971c49e37d8adc8169e356b1fde30fa019b175116ae361fe6769,common_voice_en_18829184.mp3,The rivers are said to flow only about once per century.,2,0,seventies,male,philippines,en,,11,True,False
926528,68ff506792c0fa71017ce012f122f3778ad0e8f4a54e043d4f885fcd0f101fe52534d1372e0a54675cf8b39a7143b62a244da7f82f08008e38dab44a2709d3c5,common_voice_en_22265017.mp3,It contains a variety of wildfowl and reedbeds.,2,0,teens,male,philippines,en,,8,True,False
