provider,sentence,up_votes,down_votes,age,gender,accent,locale,segment,sentence_len,is_asian,us_eu,filename,transcript,confidence
Google,Miss Darcy's praise occupied the chief of it.,2,1,teens,male,wales,en,,8,FALSE,TRUE,common_voice_en_18995663.mp3,mr. C's praise occupied the chief prophet,0.679537654
Google,There are several camping locations throughout Litchfield.,2,0,twenties,female,wales,en,,7,FALSE,TRUE,common_voice_en_19654246.mp3,there are several camping locations throughout leach field,0.913656831
Google,"For that reason, many marquetarians have switched to fret or scroll saw techniques.",2,0,fourties,female,wales,en,,13,FALSE,TRUE,common_voice_en_19059320.mp3,for that reason many Market Arians have switch to fractal Scrolls sword techniques,0.800001383
Google,India Blue are the current champions.,2,0,teens,male,wales,en,,6,FALSE,TRUE,common_voice_en_18998721.mp3,India blue of the current champions,0.754925668
Google,Let me know by the thirteenth.,2,0,thirties,male,wales,en,,6,FALSE,TRUE,common_voice_en_17940430.mp3,let me know by the 13th,0.965699613
Google,Some operators manage these challenges by purchasing extra buses.,2,0,fourties,female,wales,en,,9,FALSE,TRUE,common_voice_en_19073081.mp3,some operators manage these challenges by purchasing extra buses,0.941660762
Google,The biological systems matrix includes enhancements for extended plant life and crop maturation.,2,0,twenties,female,wales,en,,13,FALSE,TRUE,common_voice_en_19654165.mp3,the biological systems Matrix includes enhancements for extended plant life and cropped maturation,0.927647591
Google,"For Brandom, beliefs pertain to concepts: without the latter there can be no former.",2,0,teens,male,wales,en,,14,FALSE,TRUE,common_voice_en_20005769.mp3,for Brandon Lee's fighting the concepts without the letter they can be no former,0.872119129
Google,One of these days is tomorrow.,3,0,twenties,male,wales,en,,6,FALSE,TRUE,common_voice_en_136366.mp3,one of these days is tomorrow,0.973566711
Google,Two years later Marie L. Wadley became the first president of the museum.,2,1,twenties,male,wales,en,,13,FALSE,TRUE,common_voice_en_19670623.mp3,three years later my real body,0.654635012
Google,"His father, Owen, was executed as a traitor.",2,0,twenties,male,wales,en,,8,FALSE,TRUE,common_voice_en_18827255.mp3,his father Owen was executed as a traitor,0.938378036
Google,The mountain pass at the top of the canyon is known as Parley's Summit.,2,0,sixties,other,wales,en,,14,FALSE,TRUE,common_voice_en_18712607.mp3,the mountain pass at the top of the canyon is known as Polly Summit,0.893915951
Google,Lucy's a newspaper woman.,2,0,twenties,male,wales,en,,4,FALSE,TRUE,common_voice_en_136339.mp3,this is a newspaper woman,0.967208087
Google,High overhead a heron floated.,2,0,sixties,female,wales,en,,5,FALSE,TRUE,common_voice_en_22243022.mp3,High overhead,0.764881134
Google,"This pepperoni tastes off, she said.",2,0,twenties,male,wales,en,,6,FALSE,TRUE,common_voice_en_136379.mp3,does pepperoni taste self she said,0.777416229
Google,The engine will be sent via palletized delivery.,2,1,twenties,female,wales,en,,8,FALSE,TRUE,common_voice_en_18283868.mp3,the engine will be sent by a palletized delivery,0.871055841
Google,The fumes from the traffic was unbearable.,2,1,twenties,male,wales,en,,7,FALSE,TRUE,common_voice_en_136372.mp3,the fumes from the traffic was unbearable,0.925024986
Google,"And, eventually, man will nourish your sands, where the game will once again flourish.",3,0,thirties,male,wales,en,,14,FALSE,TRUE,common_voice_en_165554.mp3,and eventually man will never share Sons where the game will once again flourish,0.878625393
Google,The doctrinal basis contains what evangelicals perceive as the biblical foundations of Christianity.,2,0,sixties,female,wales,en,,13,FALSE,TRUE,common_voice_en_22293157.mp3,the dump trailer basis contains both evangelicals proceed is because if he found a Shinto Christianity,0.635976255
Google,"Sylvia wrote, performed, and involved herself in various projects.",2,0,sixties,female,wales,en,,9,FALSE,TRUE,common_voice_en_22293250.mp3,through the phone,0.829790413
Google,Another much-admired work of his was the campanile of the church of Santo Spirito.,2,0,fourties,female,wales,en,,14,FALSE,TRUE,common_voice_en_19073079.mp3,another much admired work of his with the company loved the Church of Santo spirito,0.886308908
Google,"Although it was a commercial failure, it inspired scientists and inventors around the world.",2,0,teens,male,wales,en,,14,FALSE,TRUE,common_voice_en_23468156.mp3,although it was a commercial fate yet it's inspired scientists and inventors around the world,0.883900642
Google,Welding also required fewer man-hours in construction.,2,0,fourties,female,wales,en,,7,FALSE,TRUE,common_voice_en_19059251.mp3,welding also required fuemana hours in construction,0.941645443
Google,To err is human To forgive divine.,2,0,fourties,male,wales,en,,7,FALSE,TRUE,common_voice_en_17768477.mp3,to add is human to forgive divine,0.959995866
Google,"Despite the absence of a body, Goren strongly believes that Valerie is dead.",2,0,thirties,female,wales,en,,13,FALSE,TRUE,common_voice_en_19098582.mp3,despite the absence of a body guard and strongly believes that Valerie is dead,0.895226061
Google,That's what makes it romantic.,2,0,seventies,male,wales,en,,5,FALSE,TRUE,common_voice_en_195599.mp3,that's what makes it romantic,0.987629056
Google,Court eunuchs could rise to positions of authority in the Empire.,2,1,twenties,male,wales,en,,11,FALSE,TRUE,common_voice_en_23497701.mp3,Call Unix good right positions of authority in the Empire,0.864407182
Google,Did you ever walk into this office.,2,0,twenties,male,wales,en,,7,FALSE,TRUE,common_voice_en_136345.mp3,did you ever walk into this office,0.977493584
Google,"Tom Whitlock was born and raised in Springfield, Missouri.",2,1,twenties,female,wales,en,,9,FALSE,TRUE,common_voice_en_19653804.mp3,John Wick part was born and raised in Springfield Missouri,0.87592113
Google,The text of his speech at Ferris Hills can be found here.,2,0,twenties,male,wales,en,,12,FALSE,TRUE,common_voice_en_23497704.mp3,text to be speech is Ferris Hills can be found here,0.758295655
Google,And in this case we were wrong.,2,0,teens,male,wales,en,,7,FALSE,TRUE,common_voice_en_19419442.mp3,and in this case we were wrong,0.982274234
Google,These are not camels!,2,0,twenties,male,wales,en,,4,FALSE,TRUE,common_voice_en_136369.mp3,seasonal camels,0.769811928
Google,Much Ado About Nothing,2,0,seventies,male,wales,en,,4,FALSE,TRUE,common_voice_en_195604.mp3,Much Ado About Nothing,0.987629056
Google,He slipped on the stairs.,2,0,seventies,male,wales,en,,5,FALSE,TRUE,common_voice_en_195601.mp3,he slipped on the stairs,0.912162483
Google,"If a person is living out his destiny, he knows everything he needs to know.",3,1,twenties,male,wales,en,,15,FALSE,TRUE,common_voice_en_126424.mp3,if a person is living out his Destiny he knows everything he needs to know,0.976498663
Google,I've seen guys like you go under before.,2,0,thirties,male,wales,en,,8,FALSE,TRUE,common_voice_en_176477.mp3,I've seen guys like you go into the pool,0.794987619
